PitchNo;Date;Time;PAofInning;PitchofPA;Pitcher;PitcherId;PitcherThrows;PitcherTeam;Batter;BatterId;BatterSide;BatterTeam;PitcherSet;Inning;Top/Bottom;Outs;Balls;Strikes;TaggedPitchType;AutoPitchType;PitchCall;KorBB;HitType;PlayResult;OutsOnPlay;RunsScored;Notes;RelSpeed;VertRelAngle;HorzRelAngle;SpinRate;SpinAxis;Tilt;RelHeight;RelSide;Extension;VertBreak;InducedVertBreak;HorzBreak;PlateLocHeight;PlateLocSide;ZoneSpeed;VertApprAngle;HorzApprAngle;ZoneTime;ExitSpeed;Angle;Direction;HitSpinRate;PositionAt110X;PositionAt110Y;PositionAt110Z;Distance;LastTrackedDistance;Bearing;HangTime;pfxx;pfxz;x0;y0;z0;vx0;vy0;vz0;ax0;ay0;az0;HomeTeam;AwayTeam;Stadium;Level;League;GameID;PitchUUID;yt_RelSpeed;yt_RelHeight;yt_RelSide;yt_VertRelAngle;yt_HorzRelAngle;yt_ZoneSpeed;yt_PlateLocHeight;yt_PlateLocSide;yt_VertApprAngle;yt_HorzApprAngle;yt_ZoneTime;yt_HorzBreak;yt_InducedVertBreak;yt_OutOfPlane;yt_FSRI;yt_EffectiveSpin;yt_GyroSpin;yt_Efficiency;yt_SpinComponentX;yt_SpinComponentY;yt_SpinComponentZ;yt_HitVelocityX;yt_HitVelocityY;yt_HitVelocityZ;yt_HitLocationX;yt_HitLocationY;yt_HitLocationZ;yt_GroundLocationX;yt_GroundLocationY;yt_HitBreakX;yt_HitBreakY;yt_HitBreakT;yt_HitSpinComponentX;yt_HitSpinComponentY;yt_HitSpinComponentZ;yt_SessionName;Note;yt_PitchSpinConfidence;yt_PitchReleaseConfidence;yt_HitSpinConfidence;yt_EffectiveBattingSpeed;yt_ReleaseAccuracy;yt_ZoneAccuracy;yt_SeamLat;yt_SeamLong;yt_ReleaseDistance
51;08/22/2021;5:43:48 PM;3;1;Josh Hiatt;1489024;Right;Tri-city valleycats;Gift Ngoepe;1506182;Right;Equipe quebec;;2;Bottom;0;0;0;Slider;;StrikeSwinging;;;;0;0;;82.58844223004837;-0.7122545122512585;-3.1766108102948105;2888.74209718918;55.75699338631543;7:45;5.915085440064404;2.1526454346220927;5.980446958549613;-43.260713705463715;-1.77956134448997;-8.651409780789217;2.2111523918388705;-0.3637573943005733;75.07079563875895;-7.839709045817956;-3.065568884421954;0.4610118570583734;;;;;;;;;;;;3.932979744605408;-0.34810965900050683;-1.8968360285071257;49.999999999999964;5.835596850692632;6.925210221104932;-119.9989575368359;-2.7317162785998503;5.689560951268242;24.930336481144472;-32.67763497194693;Equipe Quebec;Tri-City ValleyCats;;Independent;Frontier;a9e1890b-f00c-48c8-8586-b500a7503f9b;0925538c-0392-11ec-bb83-157f2347b7fe;82.70159531513549;5.90735800737504;2.154771155947353;-0.6200015119344978;-3.2027694767555905;75.14833286070822;2.2179424748542966;-0.3654006249734059;-7.73675012081773;-3.090112468210218;0.46090541836933546;-8.352749359112275;-4.218299952796477;-71.98518869574735;20.6066794186499;893.3805479940154;-2747.1261530076945;30.92628271881029;0.1740234397841657;-0.9509766052430635;0.2556547255304803;;;;;;;;;;;;;;;;;0.997587062806799;1;;;high;high;71.45398852321507;-35.71621623220096;54.519553041450386
52;08/22/2021;5:44:21 PM;3;2;Josh Hiatt;1489024;Right;Tri-city valleycats;Gift Ngoepe;1506182;Right;Equipe quebec;;2;Bottom;0;0;1;Changeup;;StrikeSwinging;;;;0;0;;86.09275422829295;-1.396217834796847;-3.712330974153539;2150.843654184122;236.0502579969866;1:45;6.00080100443523;2.055430307493582;6.097551574508106;-26.504191862600315;11.068552844872407;13.233274748699253;2.229558065010471;0.8456475245671795;78.12975767092985;-7.046868935104661;0.12637368205958197;0.4411720427861361;;;;;;;;;;;;-8.296357434671146;6.435043840966951;-1.7767574291318684;49.99999999999998;5.879308520533229;7.715123134476014;-125.03438499441243;-3.850075033175844;-13.056882731103745;26.58700641895208;-22.04651910498627;Equipe Quebec;Tri-City ValleyCats;;Independent;Frontier;a9e1890b-f00c-48c8-8586-b500a7503f9b;1c844fa1-0392-11ec-bb0f-672a46534520;86.258363554058;5.998992926025374;2.0601028269589503;-1.3746562092822532;-3.7698668581814703;78.265539209146;2.2316158025922253;0.8417656284489159;-7.01486777525589;0.06639747497565983;0.4410310869911361;13.760675814299855;9.508727259874183;-14.632155176121618;18.804295555042522;2081.086530806493;-543.329804115238;96.75675527405593;-0.5403530812590787;-0.2526124123705025;-0.8026241440987024;;;;;;;;;;;;;;;;;0.9915007175025088;1;;;high;high;73.07613400046174;-8.34805978493293;54.40244842549189
53;08/22/2021;5:44:59 PM;3;3;Josh Hiatt;1489024;Right;Tri-city valleycats;Gift Ngoepe;1506182;Right;Equipe quebec;;2;Bottom;0;0;2;Curveball;;BallCalled;;;;0;0;;78.3514634487502;-0.774029045728712;-2.3269126889504794;3059.179384624299;41.212063570655125;7:15;5.857256551454498;1.9725925795262165;6.081466614144427;-53.85885677439234;-8.165236198347571;-12.356287293819118;1.1310128654557168;-0.3826270016614256;71.71129469614013;-10.206116177272053;-3.8880960476345034;0.48651844277860795;;;;;;;;;;;;5.977414506237328;-4.199005028422927;-1.7865512436130224;50.000000000000036;5.76919780494166;4.963591593846955;-113.87793586522616;-3.005232970262959;7.719982707729599;24.127103143140648;-37.59717126766836;Equipe Quebec;Tri-City ValleyCats;;Independent;Frontier;a9e1890b-f00c-48c8-8586-b500a7503f9b;33325905-0392-11ec-9145-3ffc6de977e7;78.43151350135383;5.8454359743257145;1.973664431700286;-0.6321297524338385;-2.34050354876027;71.74860146224184;1.1407217389570878;-0.3832926825298394;-10.06138830805524;-3.8976836391507863;0.48643312549661827;-12.226447067857316;-11.481409419337869;-53.938626230717205;8.668267644911882;1800.7905529446318;-2473.000584661409;58.865150634695084;0.4428285217295469;-0.8083869148343914;0.3878317886240869;;;;;;;;;;;;;;;;;0.9968243834234213;1;;;high;high;82.1985591195793;-40.387774362892365;54.418533385855575
54;08/22/2021;5:45:37 PM;3;4;Josh Hiatt;1489024;Right;Tri-city valleycats;Gift Ngoepe;1506182;Right;Equipe quebec;;2;Bottom;0;1;2;Fastball;;InPlay;;;Single;1;2;;89.4492422416818;-2.587738367298733;-3.7456546740895353;1992.2809583314975;228.16455298155904;1:30;6.031869345573188;2.0490722131421415;6.32243089092128;-22.945160491249485;11.564553986116874;11.410589376876066;1.8481268681381768;0.5582205044891244;80.5227397674205;-6.8648309292872645;-0.36216517812166493;0.42280703563028565;94.26515416319444;3.0818874444435314;-26.62896667382991;2733.4061538185497;;;;63.46892013202884;;-28.12115018596354;0.4913675063459301;-7.348366677411327;7.096492816323005;-1.7810436709297313;50.000000000000064;5.831668106384514;8.16122757565937;-129.87003924360744;-6.567809828209279;-12.49369072014664;28.3406493184006;-20.108594725476415;Equipe Quebec;Tri-City ValleyCats;;Independent;Frontier;a9e1890b-f00c-48c8-8586-b500a7503f9b;4ad9d833-0392-11ec-acb1-1fa3941121dd;89.61499159834864;6.030358945820536;2.052448091823526;-2.569648990601591;-3.7873189839208914;80.66140653585664;1.8498724175955157;0.5553472885267026;-6.83766840512199;-0.40646543034338223;0.4226759757472052;11.790683142653382;10.196074795554324;8.772445676627989;12.167187520821107;1968.9749367890133;303.84389944011036;98.83018399362695;-0.6591909469570116;0.1525105674325044;-0.7363476232536735;-42.18958031150574;84.1443644237094;5.0679915429891365;0.37595678096615587;-0.13564258541797578;1.647903710933762;-29.915280731790567;55.976600481487054;6.25272112991791;-16.48318672409268;-0.17708659010409694;-0.5903851899918146;-0.22335952985175228;0.7756003145065976;;;0.9848040942137976;1;0.9973248063382881;52.70382724201105;high;high;79.049531231261;-41.14314132405609;54.17756910907872
55;08/22/2021;5:47:05 PM;;;Josh Hiatt;1489024;Right;Tri-city valleycats;L.p. Pelletier;1506127;Right;Equipe quebec;;2;Bottom;1;0;0;Curveball;;StrikeSwinging;;;;0;0;;74.83814573646598;0.3817548875848125;-2.0525940144933306;2894.1276039946392;26.78167225971315;7:00;6.117485692413671;1.5685236288615483;5.927867598663413;-65.86119315367482;-14.934311397678357;-10.265746697778118;1.265646669357492;-0.6357333810909507;68.05941059733979;-11.509313706191278;-3.0812826335709187;0.512094628154945;;;;;;;;;;;;4.945780150402288;-8.21031673367877;-1.398863037629245;49.999999999999936;6.111484332600174;4.173634300808318;-108.72675009045423;-1.0180223137216293;5.789126582523643;23.002332013973646;-41.78437625003749;Equipe Quebec;Tri-City ValleyCats;;Independent;Frontier;a9e1890b-f00c-48c8-8586-b500a7503f9b;7e43875e-0392-11ec-9a87-d770aa89ca39;74.89241512031599;6.103033147559292;1.5688154672047114;0.5586038833910655;-2.0565415197517107;68.05889827673667;1.2776445799969902;-0.6358352007605411;-11.332244101872933;-3.082569543318412;0.5120352206092669;-10.226416060216787;-19.116416908400627;-31.5903006485616;29.962690679664096;2465.263106966953;-1516.0647748798192;85.18156226298579;0.760441360131486;-0.5238417175480654;0.38382130315769136;;;;;;;;;;;;;;;;;0.9971354677369278;1;;;high;high;63.03357838830232;57.37454724074533;54.57213240133659
56;08/22/2021;5:47:20 PM;4;1;Josh Hiatt;1489024;Right;Tri-city valleycats;L.p. Pelletier;1506127;Right;Equipe quebec;;2;Bottom;1;0;1;Fastball;;Foul;;;;0;0;;89.36420680811167;-3.2708682133166027;-3.8069306794997897;2140.9869618463576;225.3985838715931;1:30;6.112765358098122;1.8491171329862295;6.1979175274922;-23.41308812216961;12.85274362492251;11.653738374679856;1.187907705428863;0.360951838551877;79.88996518047739;-7.821720787377254;0.507405071527338;0.4245273521134629;;;;;;;;;;;;-7.424843612014482;7.768028470854693;-1.5687007466302547;49.99999999999997;5.855079980289551;8.272063824889917;-129.63203952633415;-8.10700943687431;-12.578243818442637;28.221784016983356;-19.014424791087364;Equipe Quebec;Tri-City ValleyCats;;Independent;Frontier;a9e1890b-f00c-48c8-8586-b500a7503f9b;8712fb9e-0392-11ec-aeec-ffe62fdac69f;89.53156479851663;6.111372525579358;1.8525055878423304;-3.2545688391002288;-3.8478157141389415;80.02790029849685;1.1895561389038016;0.35813301812872594;-7.796137333228775;0.4638013693922656;0.4243939973712091;12.055607881472056;11.369225769851562;15.280515317893403;2.087577692499757;2065.296859279015;564.2464477941658;96.46470978496437;-0.6773468809621123;0.2635450181852427;-0.6868371176928618;;;;;;;;;;;;;;;;;0.9917992665900743;1;;;high;high;88.1211800767502;-35.136777825736175;54.3020824725078
57;08/22/2021;5:47:45 PM;;;Josh Hiatt;1489024;Right;Tri-city valleycats;L.p. Pelletier;1506127;Right;Equipe quebec;;2;Bottom;1;0;2;Fastball;;BallCalled;;;;0;0;;88.88987698765442;-2.153886517966925;-6.196957317660141;2202.457042717295;228.79887219853782;1:45;5.9609317826528905;2.0043452095980387;6.242109018168745;-23.116398606068458;12.46100649393238;12.565591494682076;2.2524840834277384;-1.956879970165628;80.44111880418063;-6.1441780167397795;-2.816137424894299;0.4274914084073148;;;;;;;;;;;;-8.70234520147329;7.410378513932159;-1.548285284483545;50.0;5.788499615506468;13.584311168164275;-128.60615751167424;-5.553456910151761;-14.517240820309395;27.653330723124046;-19.812065894731717;Equipe Quebec;Tri-City ValleyCats;;Independent;Frontier;a9e1890b-f00c-48c8-8586-b500a7503f9b;967f7b73-0392-11ec-9435-e16566675784;89.06131986740253;5.959534028723225;2.00843127706665;-2.137756729815167;-6.245392730639351;80.58441027202869;2.2540453715402546;-1.9601751952285102;-6.119559519616716;-2.8667636463968966;0.4273568684653593;13.033755896999132;11.054008988245252;5.721218178142344;77.35754972823189;2191.485989369437;219.55906588540572;99.50187208490013;-0.655423080563514;0.09968823982806192;-0.7486540190933434;;;;;;;;;;;;;;;;;0.9969927042251558;1;;;high;high;20.37820524459133;45.90063230228465;54.25789098183125
58;08/22/2021;5:48:01 PM;4;2;Josh Hiatt;1489024;Right;Tri-city valleycats;L.p. Pelletier;1506127;Right;Equipe quebec;;2;Bottom;1;0;2;Fastball;;InPlay;;;HomeRun;0;1;;89.41241768399713;-1.9916901444672797;-4.620985124689325;2195.9312339671455;226.25641214140225;1:30;5.9843102385280424;1.892657345309957;6.193572318707227;-21.93464406997654;12.844386977093766;11.970819833769788;2.5568605197347347;-0.3975086830729833;80.40164776548211;-5.753284323420952;-0.9005611020070724;0.424453639264944;101.16690639100534;33.40894101351783;-11.217684876245713;2943.2345550496557;;;;406.49898409505016;;-6.7300772144848136;5.962391760911086;-7.888927006698428;7.596074971636965;-1.5506438083031822;49.999999999999986;5.8229577125195675;10.116316489819846;-129.6935314640136;-5.1962212408341415;-13.36931871786395;28.39560981738179;-19.3010255087871;Equipe Quebec;Tri-City ValleyCats;;Independent;Frontier;a9e1890b-f00c-48c8-8586-b500a7503f9b;9feaa6b3-0392-11ec-be41-6569c1894b95;89.58374973557336;5.983209830004076;1.896361277468179;-1.9787489865256578;-4.666345167495523;80.54612804256764;2.558239981777657;-0.40060753138698024;-5.7314339871496855;-0.9485903217760581;0.4243185605061152;12.386339737001059;11.494557578698537;6.184366370903682;70.44044346835248;2183.151782413892;236.56347827912293;99.4180395380521;-0.6874083474679292;0.10772809030624785;-0.7182370238231803;-16.428715299126548;82.83687463456133;55.70361265775008;0.22351010458057516;3.97705554575704;3.1751153294323378;-47.6384624312417;403.69790805439527;25.43647604761681;30.935681477356283;1.5544155278660918;0.9486763643645799;0.23479304301034873;-0.21186170642648813;;;0.9972253565980691;1;0.9971053936537738;57.89444729784182;high;high;26.603600878482826;49.71418478749012;54.306427681292774
59;08/22/2021;5:48:52 PM;5;1;Josh Hiatt;1489024;Right;Tri-city valleycats;David Glaude;1506179;Right;Equipe quebec;;2;Bottom;1;0;0;Fastball;;BallCalled;;;;0;0;;88.27062614614168;-0.47177720971284487;-3.249643591709287;1955.96746516358;236.57951597348614;2:00;6.039871095435879;2.158078262671886;6.079569044118632;-26.047597825478938;10.139239532077795;12.688491598789874;3.643409498092608;0.9024774873715392;79.67762223232072;-5.105579920035663;0.14692163611553846;0.4301410684237292;;;;;;;;;;;;-7.856930808041102;5.616292258773203;-1.913827046776607;49.99999999999998;5.989802023966514;6.891797428828078;-128.28907588841338;-1.8510902205956816;-13.015649958931796;28.022934892079466;-22.87020106127617;Equipe Quebec;Tri-City ValleyCats;;Independent;Frontier;a9e1890b-f00c-48c8-8586-b500a7503f9b;be6ce187-0392-11ec-835d-b5ad616a1064;88.43925817830804;6.037833991458763;2.162242820795807;-0.4476267830286325;-3.300244937835965;79.81716539796834;3.645565122049117;0.8990454728490529;-5.071895252244804;0.0938323682843818;0.43000424690447847;13.186464440228338;8.547510313327937;-1.0604463865575573;8.043804997658542;1955.6324600705968;-36.19952895642167;99.98287266537149;-0.5506848406603814;-0.01850722448156583;-0.8345080520335554;;;;;;;;;;;;;;;;;0.9941748527612819;1;;;high;high;82.76057550210754;-4.2270827982104295;54.420430955881365
60;08/22/2021;5:49:07 PM;5;2;Josh Hiatt;1489024;Right;Tri-city valleycats;David Glaude;1506179;Right;Equipe quebec;;2;Bottom;1;1;0;Fastball;;BallCalled;;;;0;0;;89.77142570761897;0.4610072519554572;-2.8807412126633096;2012.9177130964088;231.84723790932796;1:45;5.98274628085293;1.9211734356229546;5.997305835830973;-24.530579761290845;11.300370302930396;12.190344313736;4.386500552387568;1.4530092687376241;80.06052258921859;-4.256105580645281;1.426616041826354;0.4236370690502761;;;;;;;;;;;;-7.41583140232261;5.868988819372816;-1.701229153103306;49.99999999999996;6.006091221416674;6.180343603289586;-130.49060783261694;0.29892615175185955;-12.700123735191468;29.19471676883692;-22.123000666097994;Equipe Quebec;Tri-City ValleyCats;;Independent;Frontier;a9e1890b-f00c-48c8-8586-b500a7503f9b;c74c0459-0392-11ec-9134-1d58643a2bd8;89.9485572371713;5.981155274514206;1.9250964588795418;0.47953531362674556;-2.9280876808271366;80.20683431039964;4.388363284621972;1.4497074787073396;-4.227226406464124;1.3761583702030362;0.4234986057192731;12.656606606118658;9.719240876060137;3.915640381869221;17.072124473782765;2008.2189090956276;137.45738557110798;99.76656750694725;-0.6163182267775785;0.0682876327615308;-0.784530842321427;;;;;;;;;;;;;;;;;0.9838447429152797;1;;;high;high;74.63508797359545;-1.8929362322033823;54.50269416416903
61;08/22/2021;5:49:28 PM;5;3;Josh Hiatt;1489024;Right;Tri-city valleycats;David Glaude;1506179;Right;Equipe quebec;;2;Bottom;1;2;0;Changeup;;BallCalled;;;;0;0;;87.27673483830137;-2.1998734009515952;-5.919416843964041;2234.5434065282593;239.4685468207037;2:00;5.973990757997557;2.1207142153318044;5.984286177046174;-26.335848541955546;10.613163105069713;14.60372868901238;1.1224405548469576;-0.19773811408440928;76.9616131782767;-8.516465133499231;0.11585451299932412;0.437494840251472;;;;;;;;;;;;-9.638546844435373;6.392736168012061;-1.66058393224545;50.000000000000036;5.785041363833706;12.639496895245891;-126.27532521306297;-5.693729146433068;-15.493461766292459;26.78359565573765;-21.89805933563649;Equipe Quebec;Tri-City ValleyCats;;Independent;Frontier;a9e1890b-f00c-48c8-8586-b500a7503f9b;d3f6b811-0392-11ec-8a8f-abb5631fb50b;87.44255869088595;5.971899119949852;2.125857795896275;-2.1755205045054855;-5.980343350765161;77.0895002306407;1.1248703692973705;-0.20192825777077691;-8.479295389659013;0.05158700714778915;0.4373599907989774;15.1673732859771;9.105866539345813;-6.222211759986716;13.572006207292622;2221.3797587657446;-242.1904271534296;99.4109021232679;-0.505018604021708;-0.1083847494060155;-0.856276214599098;;;;;;;;;;;;;;;;;0.996768424033465;1;;;high;high;77.78519441343664;-8.46633028390519;54.51571382295383
62;08/22/2021;5:49:46 PM;5;4;Josh Hiatt;1489024;Right;Tri-city valleycats;David Glaude;1506179;Right;Equipe quebec;;2;Bottom;1;3;0;Changeup;;StrikeCalled;;;;0;0;;87.97277408147366;-1.6672111674764587;-3.9743887235112343;1979.7260374682082;235.07367902698533;1:45;5.816127155834671;2.0546544907094635;6.066002794552021;-25.487981372805464;10.54713751442786;12.681097269528731;1.9196764326383162;0.40711235442090427;79.75005605957867;-7.042997138158397;-0.0652640168394726;0.4320504900311053;;;;;;;;;;;;-8.055531711254986;6.22030980601755;-1.753364431181767;50.00000000000004;5.673143338742983;8.481280302037113;-127.70908452509728;-4.5133059762758245;-13.23630499890542;27.547774454808135;-21.953257125448246;Equipe Quebec;Tri-City ValleyCats;;Independent;Frontier;a9e1890b-f00c-48c8-8586-b500a7503f9b;de3a4980-0392-11ec-8c2d-d1cd9fb218d4;88.13763408793626;5.814183108697177;2.058656350929819;-1.6437872717500859;-4.0237920007682435;79.88623880254355;1.9218059650367119;0.40371281851392343;-7.010141461271785;-0.11748274480087088;0.43191667837440495;13.134929958171222;9.052247089116296;0.41766434880917963;8.000707994830318;1979.6734378330998;14.431318985109131;99.9973430851485;-0.5725073692586905;0.007289553560433424;-0.8198671688471144;;;;;;;;;;;;;;;;;0.996053666649334;1;;;high;high;82.79936280465276;-51.73978747376564;54.43399720544798
63;08/22/2021;5:50:02 PM;5;5;Josh Hiatt;1489024;Right;Tri-city valleycats;David Glaude;1506179;Right;Equipe quebec;;2;Bottom;1;3;1;Changeup;;StrikeSwinging;;;;0;0;;87.49733864847606;-1.7726076436462972;-4.105499453638869;2045.403100287717;235.22858484675334;1:45;5.745260202293541;2.271231504673159;6.09682535287988;-25.784613159428208;10.618312009363233;13.102708157221532;1.9067023327803503;0.8394859269487307;78.36409318996672;-6.897558132881205;1.1452996158137838;0.4342498367955026;;;;;;;;;;;;-8.332540892497887;6.297113085839776;-1.9620924563639566;49.999999999999986;5.5950448481261175;8.715477076660616;-126.9969894552658;-4.727595854858771;-13.537759402973656;27.267286147384446;-21.94322048005841;Equipe Quebec;Tri-City ValleyCats;;Independent;Frontier;a9e1890b-f00c-48c8-8586-b500a7503f9b;e7b6f299-0392-11ec-acf0-ebdfddceedb6;87.66133465118025;5.7431355326112605;2.2753132750007596;-1.7474252708153362;-4.1548911760467195;78.49782386677796;1.9089984940223574;0.8360550867316215;-6.862326997912922;1.0927143224474332;0.4341146430221948;13.555654885737631;9.092154755349036;7.489402129336724;2.511730009679376;2027.9537406574334;266.60357915851023;99.14689873952821;-0.5654385564637112;0.13034280583666288;-0.8144261733459089;;;;;;;;;;;;;;;;;0.997031694068444;1;;;high;high;92.26055700871146;-40.494306219346576;54.40317464712012
64;08/22/2021;5:50:24 PM;5;6;Josh Hiatt;1489024;Right;Tri-city valleycats;David Glaude;1506179;Right;Equipe quebec;;2;Bottom;1;3;2;Changeup;;Foul;;;;0;0;;86.28370122544366;-1.2300689297986183;-3.9571900751910047;2255.7977937631704;240.0120339933813;2:00;5.763885914935273;2.2574758266957584;6.035277475043747;-27.060183190031054;10.47295879003537;14.53937749719184;2.0504340122628824;1.1232379090633182;77.2118397213202;-7.237635354890747;0.8916582228233878;0.4409394776301013;76.64126211627712;34.78968173846424;-68.28134372799273;;-101.96085017001359;41.279353587218544;51.80923919925023;262.9577240609017;;-68.146582886179;3.6452938871640366;-9.069144432026922;6.051918025295625;-1.9564806053514736;49.99999999999998;5.653167761338084;8.2229060277206;-125.26655405976284;-3.519790553435336;-14.318315309565397;26.814390301362256;-22.6193147195206;Equipe Quebec;Tri-City ValleyCats;;Independent;Frontier;a9e1890b-f00c-48c8-8586-b500a7503f9b;f4e8d987-0392-11ec-8d23-391ab79a67fd;86.44989001853017;5.761810943714987;2.2627211991584915;-1.2057471938347506;-4.020364692447082;77.34346415600672;2.0527859270369935;1.118930071809584;-7.201570695593817;0.8257159915942085;0.4408004623633292;15.12060310087534;8.870676142867259;-11.157298012081831;13.776551540446192;2213.162411346053;-436.5040977490482;98.10996435340988;-0.4903713550587984;-0.19350320270544402;-0.8497602277587094;-58.47368423337446;23.291562992853475;43.72887380554692;-1.2394106178342852;1.299345213589379;2.0947560392496896;-244.0613704619504;97.88162284884702;;;;;;;;;0.9957492768708194;1;;33.78901344272153;high;high;77.60110361359843;-6.964171975549354;54.46472252495625
65;08/22/2021;5:50:46 PM;5;7;Josh Hiatt;1489024;Right;Tri-city valleycats;David Glaude;1506179;Right;Equipe quebec;;2;Bottom;1;3;2;Fastball;;StrikeSwinging;Strikeout;;;1;0;;89.2972503910738;-0.7305381591837014;-4.467092216213729;2167.034344296519;227.0999918027351;1:30;5.85757858268736;1.9509734541134;6.662544146052377;-21.948994576294037;12.247496372973533;11.750445080310115;3.5740903292696795;-0.15995373836922244;80.7638749548348;-4.71544299130695;-0.2866181872387723;0.42088388169390883;;;;;;;;;;;;-7.842432914259623;7.016886632393306;-1.6559830744078319;49.999999999999986;5.7995202093724325;9.808110544044762;-129.71851154252315;-2.2680161131342835;-13.28721719707414;28.566373017003563;-20.28553262306491;Equipe Quebec;Tri-City ValleyCats;;Independent;Frontier;a9e1890b-f00c-48c8-8586-b500a7503f9b;021622b3-0393-11ec-993b-2f4fe3c26651;89.4660082387841;5.856444200304203;1.9544372443859575;-0.7167988425768793;-4.510842726857098;80.90883715102714;3.575489530269064;-0.1629868593688735;-4.693306903868607;-0.3335940470777543;0.42075181682197893;12.147402804640128;10.898291095833175;7.832436891120562;75.08449578615026;2146.8177532602163;295.315735522849;99.0670848807952;-0.6743704248794471;0.13627644448741624;-0.7257087988482586;;;;;;;;;;;;;;;;;0.9809109535423391;1;;;high;high;22.42395379246478;50.86198611404318;53.837455853947624
66;08/22/2021;5:51:16 PM;6;1;Josh Hiatt;1489024;Right;Tri-city valleycats;Jeffry Parra;;Right;Equipe quebec;;2;Bottom;2;0;0;Slider;;StrikeSwinging;;;;0;0;;81.95748762726772;-2.2406153071181127;-3.7936691650431533;2890.887921293258;44.25596718559603;7:30;5.800532988489095;2.1129395458374693;6.015580048034032;-42.51226766498345;-0.8145531555757515;-7.65722125361322;0.26381170179915847;-0.9762273786441076;76.2772544966019;-9.732430921992307;-5.098464249146415;0.46475882837231186;;;;;;;;;;;;3.018474552123194;0.2303778735727797;-1.8114146357171799;49.99999999999991;5.601550985947501;8.10827226984928;-118.93344526228209;-5.895702731322739;4.291600169216732;24.3817604542179;-31.846503435076418;Equipe Quebec;Tri-City ValleyCats;;Independent;Frontier;a9e1890b-f00c-48c8-8586-b500a7503f9b;13ffebd7-0393-11ec-ad01-d733366e9449;82.06405973433775;5.793243087041705;2.115885930429958;-2.151714083548234;-3.830608033878769;76.35587443474572;0.27014561684567606;-0.9783183566059644;-9.637935654628754;-5.129496341319799;0.464655401787486;-7.311302466814923;-3.156241510026696;-76.133516959255;6.997561998152248;692.8306006750141;-2806.6383329968885;23.96601388700921;0.17165160552784212;-0.9708568472420475;0.16725043642079362;;;;;;;;;;;;;;;;;0.9913499895743507;1;;;high;high;83.70219420166296;-49.39003666872884;54.48441995196597
67;08/22/2021;5:51:36 PM;6;2;Josh Hiatt;1489024;Right;Tri-city valleycats;Jeffry Parra;;Right;Equipe quebec;;2;Bottom;2;0;1;Slider;;FoulTip;;;;0;0;;81.0374243559937;-0.6110661586052998;-3.555661671739599;3022.9640471597113;45.31093859717008;7:30;5.7280176085946;2.444524351610287;6.091594222092504;-49.18346902480298;-5.966956579491068;-11.20593271883287;1.547798324314795;-0.7304817551905606;73.56834007332459;-9.465115341118585;-3.819629476926616;0.47016767360908357;;;;;;;;;;;;5.073486589863241;-2.709905830544872;-2.164622484118127;49.99999999999997;5.655716411799724;7.632628017525785;-117.68115978966077;-2.6079304019507137;7.018743752662767;25.145057301522275;-35.92297732662776;Equipe Quebec;Tri-City ValleyCats;;Independent;Frontier;a9e1890b-f00c-48c8-8586-b500a7503f9b;20ab0b2b-0393-11ec-9d0a-51192072ff0a;81.13316244189427;5.718323727110294;2.445843635167793;-0.4921461989521921;-3.5726307614870523;73.62220422628504;1.556397255907358;-0.7314044031436133;-9.336146050770747;-3.833126095395504;0.47007402740970944;-11.017345824123488;-8.931866556715434;-60.5773238645133;6.419498859332262;1485.0265839906497;-2633.060514925793;49.12485100131896;0.3454749300283647;-0.8710194609822568;0.3492451450085961;;;;;;;;;;;;;;;;;0.9906601946446568;1;;;high;high;84.22245102660095;-4.793866550383768;54.4084057779075
68;08/22/2021;5:52:04 PM;6;3;Josh Hiatt;1489024;Right;Tri-city valleycats;Jeffry Parra;;Right;Equipe quebec;;2;Bottom;2;0;2;Fastball;;BallCalled;;;;0;0;;87.5080179301665;-2.8835620206512953;-5.305465153843431;2197.5521869338536;246.4764403846562;2:15;5.729001839436106;1.9617353662510006;6.25449765981653;-27.71746330635438;8.612591544430703;14.7123873795683;0.5488195871688694;-0.5858658585645955;80.27633540771677;-8.368424878143319;-1.8655801439524282;0.4319059765940906;;;;;;;;;;;;-9.328881186700556;5.617339994971315;-2.136799564289796;50.000000000000014;5.552481365312351;9.866453582787491;-127.30115443569653;-7.966077605316495;-15.236274917614692;27.285064146517694;-22.99960146556404;Equipe Quebec;Tri-City ValleyCats;;Independent;Frontier;a9e1890b-f00c-48c8-8586-b500a7503f9b;30b25907-0393-11ec-b274-b9f8f5b0fce1;87.66502912491131;5.726574421119117;1.9668909246647577;-2.854253810990972;-5.368563167431052;80.40329573893128;0.5512063251213057;-0.5900211027190818;-8.33129984461563;-1.9299485839884605;0.4317868583309886;15.293018031508309;7.089076342953047;-13.664625134557964;11.524750622108288;2135.3508239933594;-519.1459070132818;97.16951600465603;-0.3878289227034395;-0.2362382609614486;-0.8909434385933823;;;;;;;;;;;;;;;;;0.9717558897580724;1;;;high;high;79.62772444010254;-4.361231294119978;54.24550234018347
