PitchNo;Date;Time;PAofInning;PitchofPA;Pitcher;PitcherId;PitcherThrows;PitcherTeam;Batter;BatterId;BatterSide;BatterTeam;PitcherSet;Inning;Top/Bottom;Outs;Balls;Strikes;TaggedPitchType;AutoPitchType;PitchCall;KorBB;HitType;PlayResult;OutsOnPlay;RunsScored;Notes;RelSpeed;VertRelAngle;HorzRelAngle;SpinRate;SpinAxis;Tilt;RelHeight;RelSide;Extension;VertBreak;InducedVertBreak;HorzBreak;PlateLocHeight;PlateLocSide;ZoneSpeed;VertApprAngle;HorzApprAngle;ZoneTime;ExitSpeed;Angle;Direction;HitSpinRate;PositionAt110X;PositionAt110Y;PositionAt110Z;Distance;LastTrackedDistance;Bearing;HangTime;pfxx;pfxz;x0;y0;z0;vx0;vy0;vz0;ax0;ay0;az0;HomeTeam;AwayTeam;Stadium;Level;League;GameID;PitchUUID;yt_RelSpeed;yt_RelHeight;yt_RelSide;yt_VertRelAngle;yt_HorzRelAngle;yt_ZoneSpeed;yt_PlateLocHeight;yt_PlateLocSide;yt_VertApprAngle;yt_HorzApprAngle;yt_ZoneTime;yt_HorzBreak;yt_InducedVertBreak;yt_OutOfPlane;yt_FSRI;yt_EffectiveSpin;yt_GyroSpin;yt_Efficiency;yt_SpinComponentX;yt_SpinComponentY;yt_SpinComponentZ;yt_HitVelocityX;yt_HitVelocityY;yt_HitVelocityZ;yt_HitLocationX;yt_HitLocationY;yt_HitLocationZ;yt_GroundLocationX;yt_GroundLocationY;yt_HitBreakX;yt_HitBreakY;yt_HitBreakT;yt_HitSpinComponentX;yt_HitSpinComponentY;yt_HitSpinComponentZ;yt_SessionName;Note;yt_PitchSpinConfidence;yt_PitchReleaseConfidence;yt_HitSpinConfidence;yt_EffectiveBattingSpeed;yt_ReleaseAccuracy;yt_ZoneAccuracy;yt_SeamLat;yt_SeamLong;yt_ReleaseDistance
39;09/06/2021;4:23:25 PM;2;2;Miguel Cienfuegos;;Left;Equipe quebec;Stanley Espinal;1498553;Right;New jersey jackals;;2;Top;1;0;1;Slider;;BallCalled;;;;0;0;;87.29143210785092;-1.0340185812229672;4.128922586765662;1603.3823290212815;136.7998731728136;10:30;6.476209387442967;-2.3960230376005227;5.999999999999997;-25.859084898661305;10.753923660514605;-7.743726552512637;3.3606919164403304;0.7906618518235997;79.67043932582591;-5.893118456272616;2.6717099964012854;0.43550107463562276;;;;;;;;;;;;5.37771064466317;6.122724469767223;2.0754337425149916;49.99999999999995;6.380558447490922;-8.90803040645891;-126.73467475318509;-3.097269057101314;8.722421796965142;26.563089154390127;-22.243246517428716;Equipe Quebec;New Jersey Jackals;;Independent;Frontier;42b0b272-fb7d-471a-8717-9e617e379cd2;4a7e8f8c-0f50-11ec-acd1-a1732844713f;87.47108821430174;6.474237195489305;-2.3993499386723762;-1.011211416655094;4.168510561468312;79.81465781598237;3.362682935755055;0.7931919025727212;-5.861946406994537;2.710610470524264;0.4353669742397726;-8.115887928910173;9.297285976339689;29.309041453065912;66.50943837431204;1398.1366171630998;784.887821771642;87.19920332516915;-0.6356535142877188;0.4895200649060068;0.5969210298088784;;;;;;;;;;;;;;;;;0.997014031459416;0;;;medium;high;30.14150546311916;-50.21730065174104;54.5
40;09/06/2021;4:23:39 PM;2;3;Miguel Cienfuegos;;Left;Equipe quebec;Stanley Espinal;1498553;Right;New jersey jackals;;2;Top;1;1;1;Fastball;;StrikeCalled;;;;0;0;;88.02704798046543;-2.3532097430301966;3.3172888245160457;1846.5440539130002;141.48984899455797;10:45;6.440753213693454;-1.9240046270188058;6.305956900464689;-23.303320102434242;12.628393461261872;-7.973570783008071;2.4099022481396903;0.8399908567232341;80.07549496881354;-6.807242944130228;2.1608459827410957;0.42931603874462504;;;;;;;;;;;;5.320347726152659;7.540938869788973;1.6847535303742327;50.00000000000003;6.256978674115409;-7.177519386254222;-127.89106247069438;-5.945798661019273;8.780714351210896;27.24198340869999;-19.72846640915706;Equipe Quebec;New Jersey Jackals;;Independent;Frontier;42b0b272-fb7d-471a-8717-9e617e379cd2;52a794a3-0f50-11ec-8135-a9dad26f770a;88.19993067711044;6.439559817502806;-1.9271442556722207;-2.3394286438480356;3.3552426027907227;80.22083379318973;2.411359805518213;0.8425282172901728;-6.784289025708254;2.199875944832461;0.4291749164343797;-8.342976853909837;11.265690333424809;24.384560740157465;84.5421088299791;1681.8229876836042;762.3623686544687;91.0794943732679;-0.7126950894571793;0.4128590200915874;0.5671094594455621;;;;;;;;;;;;;;;;;0.991436636638177;1;;;high;high;13.912102053018776;15.492805197698624;54.19404309953531
41;09/06/2021;4:23:52 PM;2;4;Miguel Cienfuegos;;Left;Equipe quebec;Stanley Espinal;1498553;Right;New jersey jackals;;2;Top;1;1;2;Changeup;;BallCalled;;;;0;0;;81.01016507954107;-2.7861777264769905;2.063327918942554;1386.6144045385915;126.91420781461872;10:15;6.352908258382404;-2.2553171896668993;5.88887254390757;-32.66549871916213;8.860437716043243;-8.177268809618779;0.7247843284154569;-0.7823243682809585;75.54693297799912;-9.51396632919545;0.7351613564252413;0.4638005292211298;;;;;;;;;;;;5.059071291259583;5.760849867295307;2.035513803885376;50.00000000000001;6.3519146167774165;-4.491551526519175;-119.21476100673858;-8.149713532860844;7.264715221960211;23.38675741871305;-23.90159574755096;Equipe Quebec;New Jersey Jackals;;Independent;Frontier;42b0b272-fb7d-471a-8717-9e617e379cd2;5a6e2e5c-0f50-11ec-9356-792b9ff69a3e;81.16361296818847;6.34943124087088;-2.2589283047853526;-2.745964308483357;2.1060575305238998;75.67030857046525;0.7279275759748227;-0.7796036349116167;-9.465791790754123;0.777302070432123;0.46366580380366185;-8.577544889637371;7.105972635950719;30.102866608530462;19.774093601652126;1199.5966249108285;695.4620366177166;86.51263256636982;-0.5196108822450077;0.5015540256479146;0.6916994220099767;;;;;;;;;;;;;;;;;0.9960415478817691;1;;;high;high;107.79668424148691;19.709313271091453;54.611127456092426
42;09/06/2021;4:24:10 PM;2;5;Miguel Cienfuegos;;Left;Equipe quebec;Stanley Espinal;1498553;Right;New jersey jackals;;2;Top;1;2;2;Slider;;BallCalled;;;;0;0;;82.84299117343532;-3.019053250932753;2.914201648199489;1589.81614669446;125.88550561392452;10:15;6.182344522301125;-2.274230178616515;6.191738821929509;-30.529984765784025;9.836206428505708;-10.387866004428115;0.9904992812140573;0.18460334115852198;75.93879014439517;-8.41349372821019;2.100250934480604;0.4576461489240308;;;;;;;;;;;;6.847939847400912;6.188469816096266;2.408177273543529;50.000000000000014;5.805956739145041;-8.252361198549517;-120.18831167031051;-6.52979267244048;9.988785008141994;23.90001786256725;-23.1472041551332;Equipe Quebec;New Jersey Jackals;;Independent;Frontier;42b0b272-fb7d-471a-8717-9e617e379cd2;64e9e47a-0f50-11ec-8a8d-23159085f826;82.99765586119125;6.179525883971076;-2.277969506483646;-2.985699288445511;2.9593717662018113;76.06601944445107;0.9932970711397646;0.18764188665587753;-8.370695781417954;2.146668255769746;0.4575113845654385;-10.801373831681907;8.153465962619526;15.478303519404337;18.882567682901858;1532.156026913891;424.2797302274302;96.37315799688815;-0.5649080517650964;0.2668734564745685;0.7808056424490539;;;;;;;;;;;;;;;;;0.9966622484288598;1;;;high;high;73.00568908538835;14.662608669183975;54.30826117807049
43;09/06/2021;4:24:25 PM;2;6;Miguel Cienfuegos;;Left;Equipe quebec;Stanley Espinal;1498553;Right;New jersey jackals;;2;Top;1;3;2;Fastball;;Foul;;;;0;0;;87.05956029945652;-1.213816060332498;1.8325461901859512;1688.1091633962365;133.98217838953067;10:30;6.447174393877234;-2.086746678550299;6.304831713548764;-25.806663088284235;10.4630984559406;-8.582975837962294;3.4901923741362344;-1.1234987603513011;80.14007970792368;-5.769294804428492;0.3435400508052947;0.43345485587388327;;;;;;;;;;;;5.234973429825258;6.08580129093723;1.9566669642098937;49.99999999999995;6.34578021276233;-3.802726195392118;-126.70573275269498;-3.4413609858556606;8.474575432896266;26.904936904851926;-22.32212143373303;Equipe Quebec;New Jersey Jackals;;Independent;Frontier;42b0b272-fb7d-471a-8717-9e617e379cd2;6e0b6f9c-0f50-11ec-bb30-55aaff149846;87.22736215436467;6.445334483480942;-2.090088000568363;-1.1919125769013132;1.873644777313906;80.2833751619224;3.492107997233221;-1.1208000855907814;-5.738961447973966;0.38574684331739106;0.43331367722720704;-8.957336709164647;8.994874702023715;26.950329003084303;67.34484651025575;1504.7801064161874;765.0812890643901;89.1399761961355;-0.6190188275542051;0.45321789944268476;0.6414119010107139;;;;;;;;;;;;;;;;;0.9974042693161931;1;;;high;high;29.389638140769897;-43.84867398715318;54.195168286451235
44;09/06/2021;4:24:48 PM;2;7;Miguel Cienfuegos;;Left;Equipe quebec;Stanley Espinal;1498553;Right;New jersey jackals;;2;Top;1;3;2;Fastball;;BallCalled;Walk;;;0;0;;88.98269251580574;-0.4756266784376465;1.7405262215263344;1980.2698841407876;138.59902624980006;10:30;6.220306296432938;-2.069153656237339;5.999999999999997;-22.502820434082995;12.672158885575183;-9.371953310981134;3.904199533811632;-1.2370926942101514;80.9135239219418;-4.721551500690761;-0.0316446001536653;0.4268629366423751;;;;;;;;;;;;5.595202297745031;7.011315103306309;1.9375507989886285;49.999999999999936;6.170591443102432;-3.6369539292460225;-129.45575546509775;-1.7879310794487069;9.438942137488436;28.51690791073088;-20.346166688096826;Equipe Quebec;New Jersey Jackals;;Independent;Frontier;42b0b272-fb7d-471a-8717-9e617e379cd2;7c36781e-0f50-11ec-a186-15081a566a29;89.16933995536783;6.219294863141194;-2.072854340887422;-0.464209654334825;1.7852828183732057;81.06698318293935;3.905470995892605;-1.2341993274563499;-4.701301048635711;0.013234681194961963;0.4267277085863762;-9.790888601159564;11.265299306930142;20.33064868529285;81.15752096184312;1856.9054396024414;688.0196235644971;93.77032163513044;-0.7033710235785103;0.3474373008823591;0.6201262171088234;;;;;;;;;;;;;;;;;0.9980425417445935;0;;;medium;high;16.958231134341148;-58.975216791642666;54.5
45;09/06/2021;4:25:18 PM;3;1;Miguel Cienfuegos;;Left;Equipe quebec;Riley Mihalik;1512116;Left;New jersey jackals;;2;Top;1;0;0;Fastball;;Foul;;;;0;0;;87.4051058729161;-3.190207203321493;2.7306164261838015;1796.4441109119787;130.8882394082116;10:15;6.28668542893699;-1.997805017084607;6.671027315446371;-25.778685856034812;10.97432866895339;-9.83398668182557;1.3005927746685202;0.47001404286374304;78.90640570451498;-8.100620875164903;2.2242619279971336;0.42934073246918786;;;;;;;;;;;;6.180341684495727;6.8428885960962935;1.8191478986869298;50.00000000000007;6.062857651275933;-5.795358098647514;-127.04209966412162;-7.7659576726046;10.064447886426922;26.896738678268363;-21.03066962679706;Equipe Quebec;New Jersey Jackals;;Independent;Frontier;42b0b272-fb7d-471a-8717-9e617e379cd2;8e0407fa-0f50-11ec-9856-13a8a981cc8d;87.5667559784762;6.284926577429851;-2.001336310564348;-3.169253990991408;2.7740803094955977;79.03990089690187;1.3025430569813146;0.47290523559450304;-8.06983865023892;2.2694705658073766;0.4292073318767908;-10.260591681715509;9.536843813020354;20.280380949526393;58.50723004140029;1685.0783641064677;622.6735504665345;93.80076752017766;-0.6140063662625606;0.34661448507319803;0.7091224019352993;;;;;;;;;;;;;;;;;0.9769622014862293;1;;;high;high;37.34349296273973;-37.07897662411786;53.82897268455363
46;09/06/2021;4:25:35 PM;3;2;Miguel Cienfuegos;;Left;Equipe quebec;Riley Mihalik;1512116;Left;New jersey jackals;;2;Top;1;0;1;;;;;;;0;0;;81.07204552569003;-1.1734049797280683;2.570702237055125;1564.0510331617606;131.2421477740171;10:15;6.331844235643624;-2.2876742531923573;6.441413214169165;-31.50981733511473;10.101689540263788;-8.586211478810862;2.4520529453853137;-0.5387906679080022;74.51484654089182;-7.69353095831428;1.711337742357686;0.46427814868387923;;;;;;;;;;;;5.467965962158447;5.900039431158178;2.1093572449716658;50.000000000000036;6.23430741688978;-5.0687623154762615;-117.96693151017254;-3.254106499852187;7.678751495962245;23.161413689337955;-23.888530451137235;Equipe Quebec;New Jersey Jackals;;Independent;Frontier;42b0b272-fb7d-471a-8717-9e617e379cd2;9823a2fd-0f50-11ec-8730-95991e50972b;81.2296928343549;6.329090446402358;-2.291260989274192;-1.1405086497062573;2.614693820158391;74.64396345806314;2.4548469074927444;-0.5359033734818615;-7.650174903001895;1.7559390601430482;0.46412747258929105;-8.987047969080253;8.377427692835083;30.278028287550214;18.361128381518228;1350.697205649995;788.5890520313263;86.35889603419994;-0.5693147795406381;0.5041964969884504;0.6493585867771136;;;;;;;;;;;;;;;;;0.997441638697139;1;;;high;high;73.47498445663362;21.76676747317375;54.05858678583083
47;09/06/2021;4:25:54 PM;3;2;Miguel Cienfuegos;;Left;Equipe quebec;Riley Mihalik;1512116;Left;New jersey jackals;;2;Top;1;0;1;Sinker;;BallCalled;;;;0;0;;86.96883897257995;-2.6416430703784255;1.279404463775313;1920.715848822591;137.2727755837962;10:30;6.442378040751417;-2.128560986544181;6.438442577032448;-23.638922775992874;12.593138981012629;-9.748286487528919;2.258845136256809;-1.4715807747742145;78.68524272553485;-6.880862069288207;0.11480228629243394;0.43322952485832533;;;;;;;;;;;;5.744462327972484;7.711607561291511;2.042282089920825;50.00000000000003;6.244196395898371;-2.548698697756706;-126.52009397027362;-6.510413139933805;9.261652147692459;27.097346381308466;-19.740818649066426;Equipe Quebec;New Jersey Jackals;;Independent;Frontier;42b0b272-fb7d-471a-8717-9e617e379cd2;a32bfe45-0f50-11ec-ae3b-3b2b55a2d376;87.13511936558321;6.441116525742438;-2.1319181622071093;-2.626755050720921;1.3210789647669265;78.82643936512709;2.260398065204107;-1.4687910876062609;-6.8560912724861;0.15870629841819334;0.4330880990556461;-10.126161965707933;11.160381939979223;11.902381184556935;78.75508598885914;1879.421253495197;396.13775865073484;97.8500414128041;-0.7187988509464911;0.20624485339336862;0.6639211341166599;;;;;;;;;;;;;;;;;0.9884503923591562;1;;;high;high;19.120422610026903;-30.434887520357883;54.06155742296755
48;09/06/2021;4:26:15 PM;3;3;Miguel Cienfuegos;;Left;Equipe quebec;Riley Mihalik;1512116;Left;New jersey jackals;;2;Top;1;1;1;Fastball;;Foul;;;;0;0;;87.25592703908835;-2.285547795285447;2.7315198541098056;1971.241344120912;141.82861398570085;10:45;6.301724375765793;-1.9314019058890788;5.999999999999997;-23.142274529984906;13.488039338980865;-8.614761885810092;2.252155710688903;-0.11668412849249873;79.63483243303124;-6.6320310812458;1.1053392547023553;0.43560398328720695;;;;;;;;;;;;5.462050426565482;7.974413229946507;1.7214373897352988;50.00000000000002;6.109208558533115;-5.780909562853576;-126.7757308755856;-5.784383888187717;8.851879649423115;26.936553397907378;-19.250597645143465;Equipe Quebec;New Jersey Jackals;;Independent;Frontier;42b0b272-fb7d-471a-8717-9e617e379cd2;af9cf9d9-0f50-11ec-99d7-4dd022d02b1e;87.43790812500286;6.300648908169228;-1.9349136041973691;-2.2734149865278357;2.7737150198056115;79.78316137465141;2.253481987526842;-0.11396122070592724;-6.6111384114399625;1.147173939524146;0.43546676711208476;-9.010146216922596;12.081278463272938;21.810955919174027;8.688660590692173;1830.1296320404504;732.4056025858241;92.84147968480282;-0.7298878068452928;0.371545374071101;0.5737750643108624;;;;;;;;;;;;;;;;;0.9933262990604637;0;;;medium;high;82.18020546837704;10.547446705776464;54.5
49;09/06/2021;4:26:41 PM;3;4;Miguel Cienfuegos;;Left;Equipe quebec;Riley Mihalik;1512116;Left;New jersey jackals;;2;Top;1;2;2;Changeup;;Foul;;;;0;0;;77.46632782624609;-1.3156381030365678;4.025468636603897;1987.0950974660175;202.57929472584277;12:45;6.748301291434089;-2.958266895499386;5.999999999999997;-39.38494126216438;7.063628988692855;3.184037233375265;2.244082323890037;1.04273009005726;71.35829847908894;-8.65878459312837;4.623094398526475;0.49052110465102156;;;;;;;;;;;;-0.5828581326321682;4.1997101165608735;2.639833959460111;50.00000000000004;6.623024505524393;-8.003530101903571;-112.48006046486839;-3.677078083865416;-0.7453527933917047;20.748855571396483;-26.80350486583307;Equipe Quebec;New Jersey Jackals;;Independent;Frontier;42b0b272-fb7d-471a-8717-9e617e379cd2;bf0fbfb8-0f50-11ec-94a1-5f28f3416059;77.6060342314621;6.743399574215707;-2.961509086164822;-1.2578394600538858;4.0645293188612595;71.46292778922657;2.2484169318253597;1.0450018634666436;-8.592827657840498;4.657430116488888;0.49038891462166995;2.8137663429319613;5.004022923362298;80.19470612191489;26.74224465329582;338.4033551049918;1958.06794969612;17.030053344529428;-0.15724683264271969;0.9853921698025859;-0.06538887761373724;;;;;;;;;;;;;;;;;0.9972794739738213;0;;;medium;high;114.06802018796625;20.373424951944333;54.5
50;09/06/2021;4:27:00 PM;3;5;Miguel Cienfuegos;;Left;Equipe quebec;Riley Mihalik;1512116;Left;New jersey jackals;;2;Top;1;2;2;Slider;;InPlay;;FlyBall;Out;1;0;;80.75742780130606;-0.8038661330391708;1.167912903648417;1964.9934158355707;166.81427237890594;11:30;6.389504107525306;-2.2090682675176723;7.2384098523256215;-32.52914859869225;7.92773530423878;-0.14432538531903158;2.9511526842860696;-1.164145931794106;74.27445222798737;-7.044407036684698;1.1400724710184407;0.45779151301360665;87.72312414388544;37.749590950125636;33.400807276562844;3226.2177557550917;;;;337.4235418238243;;37.84554754595141;5.375757335690044;0.4090282566925772;4.716616773793591;2.142618820337238;50.0;6.3338651862908275;-2.39809652032426;-117.78564629079915;-2.3674563096289454;0.5741699175018083;22.533882551224544;-25.553139124226863;Equipe Quebec;New Jersey Jackals;;Independent;Frontier;42b0b272-fb7d-471a-8717-9e617e379cd2;caf57005-0f50-11ec-bce4-4d2d3e3ff870;80.90759264482;6.385873394306322;-2.2124083440175797;-0.762294584421618;1.2069961535124225;74.39803445558093;2.9548906907035404;-1.1614162716835439;-6.992012856229601;1.1781465787202863;0.4576481331321451;-0.4960514765989074;6.274996468610019;71.85015396390506;36.68619247026073;612.101793087499;1867.225353077719;31.150322853739237;-0.30329068106130586;0.9502450939682778;0.07105648577426392;38.183339724458904;57.906298936262026;53.70511726599578;1.493086738017559;4.743324497927546;3.88220340596854;207.02115182806506;266.45241464981194;28.313602016262642;-6.344471463208671;1.023114009960036;0.9893549050397075;0.14480593962983004;-0.014426077838187388;;;0.9962859143743227;1;0.9958870934617259;47.69891205571962;high;medium;56.98242677676539;58.540711743493674;53.261590147674376
51;09/06/2021;4:27:37 PM;4;1;Miguel Cienfuegos;;Left;Equipe quebec;Nicco Toni;1512114;Right;New jersey jackals;;2;Top;2;0;0;Sinker;;InPlay;;;FieldersChoice;1;0;;86.66604266822624;-2.0834576285083246;1.3110853850532171;1809.1884446759027;136.6538467920097;10:30;6.920640209679304;-1.4854391743429198;5.999999999999997;-25.612108509037625;11.439071589420074;-8.479030510032123;2.854661161541992;-0.9771200267383651;79.21545390871785;-6.891541028273603;-0.29103693818675486;0.43809928556735156;101.04870309737133;-0.09876140968310483;2.566099443591363;1417.7232300803983;;;;49.8340128838647;;3.4716436966597244;0.34791287153650946;4.975213836643189;6.803561003282432;1.3871060117891172;50.00000000000001;6.742823010481168;-2.62292632867013;-126.04702325124478;-5.377741858804282;7.971584387484745;26.594766468601737;-21.272978304678123;Equipe Quebec;New Jersey Jackals;;Independent;Frontier;42b0b272-fb7d-471a-8717-9e617e379cd2;e15ef9c7-0f50-11ec-8d63-b70bb207d7c3;86.84265010104896;6.918853427910826;-1.4891039272495747;-2.0628147145462026;1.355150534372572;79.3581392821054;2.856533079482594;-0.9743113740436988;-6.862291719443949;-0.2475278274916577;0.4379634185900606;-8.891520156144209;9.941095462868152;28.938342221896164;1.0984350338856352;1583.2948348548507;875.4086441604077;87.51409171964292;-0.6364200456018101;0.483868138079573;0.6007005497813342;4.52413702132477;100.94722504177624;-0.174178752910481;0.931484990658754;0.5436543545190072;2.748249336969871;3.017675942319608;49.74256197680552;-0.4682653949384569;-8.842971868356559;-0.07543249942078795;-0.9843599040904535;-0.14620501174251532;0.09828363933231236;;;0.9966724999391902;0;0.9913068711709242;59.36031841319939;medium;high;90.98859153049708;19.307162435010436;54.5
52;09/06/2021;4:30:54 PM;1;1;Angelo Baez;;Right;New jersey jackals;Ruben Castro;;Left;Equipe quebec;;2;Bottom;0;0;0;Fastball;;StrikeCalled;;;;0;0;;86.17756007623042;-1.3540476898058282;-2.1009307756197777;2081.1891078069534;218.86361683929508;1:15;5.3898322829347;1.0011598593957234;5.999999999999997;-25.466116588965793;11.99614478477724;7.214517631961368;2.012081523380556;-0.34497127898517066;78.68182334125896;-6.142731968588724;-0.7386899604989635;0.44052292807555327;;;;;;;;;;;;-4.516336691155008;6.892066899769617;-0.8400430210426215;49.999999999999964;5.26940242808322;4.376270486036416;-125.33605784565309;-3.7468896494760227;-7.157572742099816;26.208923173206674;-21.251376288606036;Equipe Quebec;New Jersey Jackals;;Independent;Frontier;42b0b272-fb7d-471a-8717-9e617e379cd2;564af0c0-0f51-11ec-aab6-b7dd3c60aad8;86.35784652523304;5.38828289936884;1.0049144572416202;-1.3359604243281213;-2.1466909472906446;78.82919346021083;2.0138297920539423;-0.34789392338464636;-6.115227045428377;-0.78388003169812;0.4403844199643782;7.643840419180803;10.516395406106009;-43.535904955381525;25.340204793712466;1508.7431837251904;-1433.541805465428;72.49428598610262;-0.5644707784068106;-0.6888090083154521;-0.45487898433351787;;;;;;;;;;;;;;;;;0.9940186681280742;0;;;medium;high;67.19381568565875;-59.97009106006679;54.5
53;09/06/2021;4:31:09 PM;1;2;Angelo Baez;;Right;New jersey jackals;Ruben Castro;;Left;Equipe quebec;;2;Bottom;0;0;1;Changeup;;StrikeSwinging;;;;0;0;;79.28346189692893;0.1922710841609069;-1.966801559249343;1499.8177453441065;244.24825901845497;2:15;4.813829611623546;1.7433220636419966;5.999999999999997;-37.05419411566728;7.179653192835268;9.76357918892601;1.904220729751929;0.7340374037746578;72.48991212416861;-6.777411048030218;-0.12269070127602948;0.47868396497394927;;;;;;;;;;;;-5.859803445901163;3.835289751821184;-1.5941529880084617;49.99999999999998;4.808582879471485;3.6851626293724316;-115.34953568200663;-0.6602040476461085;-7.864823056723154;22.22322253463061;-27.02645793931492;Equipe Quebec;New Jersey Jackals;;Independent;Frontier;42b0b272-fb7d-471a-8717-9e617e379cd2;5edf8c00-0f51-11ec-ae70-cb3a632090a7;79.44178296890017;4.809794172551903;1.7478012916330183;0.2404708902278554;-2.021342915604142;72.61166288102649;1.9080244768481731;0.7305265597694078;-6.719115221819002;-0.1764561817964184;0.47854124097891654;10.274810435727057;5.182970810859416;-36.60646118465562;4.822255786350556;1203.9790415692505;-894.3644317117423;80.27502310242495;-0.34877300065006267;-0.5963154086475663;-0.7230251222654975;;;;;;;;;;;;;;;;;0.9831804941329183;0;;;medium;high;85.6599697922845;-17.412310922362497;54.5
54;09/06/2021;4:31:29 PM;1;3;Angelo Baez;;Right;New jersey jackals;Ruben Castro;;Left;Equipe quebec;;2;Bottom;0;0;2;Fastball;;Foul;;;;0;0;;87.17523017237036;0.353486210044014;-0.5712913821539287;;;;4.442807242581378;0.27855091050888353;5.999999999999997;;;;1.8735158660366023;-0.25075606677170725;80.03820768186189;-6.1741577284913225;-0.5712913821539187;;;;;;;;;;;;;;;;;;;;;;;;Equipe Quebec;New Jersey Jackals;;Independent;Frontier;42b0b272-fb7d-471a-8717-9e617e379cd2;6b3dd61e-0f51-11ec-8749-237cde6cd1c8;87.32330699995828;4.438059545842772;0.27855091050888214;0.40967845297136696;-0.5712913821539229;80.15017960675767;1.877515699045142;-0.25075606677170836;-6.112854083153201;-0.5712913821539229;0.43401759406732476;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;low;high;;;54.5
55;09/06/2021;4:31:54 PM;1;4;Angelo Baez;;Right;New jersey jackals;Ruben Castro;;Left;Equipe quebec;;2;Bottom;0;0;2;Sinker;;BallCalled;;;;0;0;;85.33820001509088;-1.0726176989930953;-0.039211343261665574;2052.6564294904;215.8916982325328;1:15;5.763032247228341;1.7978721283901975;5.999999999999997;-26.12331833755422;12.046949055890746;6.75203202791252;2.59221488801427;2.324213003089417;77.90786446415007;-5.9872093737086765;1.2368461890403508;0.444666204621471;;;;;;;;;;;;-3.671135828803095;6.841734460452539;-1.798499841817046;50.0;5.664435551273114;-0.12042395322684724;-124.20519399319247;-3.120265598205019;-5.70908500567472;25.919745759291242;-21.5342788331667;Equipe Quebec;New Jersey Jackals;;Independent;Frontier;42b0b272-fb7d-471a-8717-9e617e379cd2;7a0b3785-0f51-11ec-9ce8-8ff0643f241f;85.51811630901102;5.7613819164100395;1.801560118849387;-1.053329533705389;-0.08420012569418643;78.05508942580981;2.5940999479535214;2.3212926095521187;-5.958158841941791;1.192409714263835;0.44452226032603664;7.172905919730183;10.50042681357944;-43.22751457468451;24.357990111719143;1495.6471817388287;-1405.8584300294879;72.86398055957876;-0.590290483446874;-0.684897097162291;-0.4271687154400743;;;;;;;;;;;;;;;;;0.9731512224149691;0;;;medium;high;111.92219110054722;-17.36903824197182;54.5
56;09/06/2021;4:32:10 PM;1;5;Angelo Baez;;Right;New jersey jackals;Ruben Castro;;Left;Equipe quebec;;2;Bottom;0;1;2;Changeup;;Foul;;;;0;0;;78.10023971766523;-0.08386547914426991;0.46836076981369373;;;;4.927409109210339;0.48362061964743613;5.999999999999997;;;;1.2405699244639006;0.9175566762205111;72.0167776152774;-8.191017701586132;0.46836076981373687;;;;;;;;;;;;;;;;;;;;;;;;Equipe Quebec;New Jersey Jackals;;Independent;Frontier;42b0b272-fb7d-471a-8717-9e617e379cd2;8382cbcf-0f51-11ec-872b-89015dae65a9;78.22988692816762;4.921483903158267;0.4836206196474305;-0.013699536307933332;0.46836076981371827;72.1095155127001;1.2456051366766596;0.9175566762205085;-8.11511888581675;0.46836076981371877;0.4844652419912374;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;low;high;;;54.5
57;09/06/2021;4:32:37 PM;1;6;Angelo Baez;;Right;New jersey jackals;Ruben Castro;;Left;Equipe quebec;;2;Bottom;0;1;2;Fastball;;StrikeSwinging;Strikeout;;;1;0;;87.93456386056083;-0.34072057443204395;-1.01952685603648;2186.7099340976515;212.5090806586903;1:00;5.138638992565438;1.0976770998223953;5.999999999999997;-22.987427041507882;12.982034035970347;6.615568506116744;2.9072958337098886;0.7043046333311831;80.04231003251694;-4.676670095767523;0.23120161740012646;0.43165670164784337;;;;;;;;;;;;-3.884739589365612;7.137305345645774;-1.0212257704507626;49.999999999999936;5.099258979122306;2.070219422696318;-127.97871433636179;-1.4814500484198887;-6.409943647220054;27.671088634884537;-20.397269185112712;Equipe Quebec;New Jersey Jackals;;Independent;Frontier;42b0b272-fb7d-471a-8717-9e617e379cd2;9390863d-0f51-11ec-83dc-c5dc67737cbb;88.1236366447981;5.137652215013645;1.101196150764621;-0.3297008714994106;-1.0619934444212518;80.19775184906838;2.908585723700233;0.7015774000721504;-4.656293841811497;0.18934126265315102;0.431515291160174;7.012901713698942;11.569862303726007;-41.9018781884776;66.03723574831577;1627.54557045949;-1460.409446682351;74.42896495236798;-0.6276641355876175;-0.6678569589454902;-0.40000601906112715;;;;;;;;;;;;;;;;;0.9892206676969967;0;;;medium;high;30.566487826515818;3.07331334547763;54.5
