PitchNo;Date;Time;PAofInning;PitchofPA;Pitcher;PitcherId;PitcherThrows;PitcherTeam;Batter;BatterId;BatterSide;BatterTeam;PitcherSet;Inning;Top/Bottom;Outs;Balls;Strikes;TaggedPitchType;AutoPitchType;PitchCall;KorBB;HitType;PlayResult;OutsOnPlay;RunsScored;Notes;RelSpeed;VertRelAngle;HorzRelAngle;SpinRate;SpinAxis;Tilt;RelHeight;RelSide;Extension;VertBreak;InducedVertBreak;HorzBreak;PlateLocHeight;PlateLocSide;ZoneSpeed;VertApprAngle;HorzApprAngle;ZoneTime;ExitSpeed;Angle;Direction;HitSpinRate;PositionAt110X;PositionAt110Y;PositionAt110Z;Distance;LastTrackedDistance;Bearing;HangTime;pfxx;pfxz;x0;y0;z0;vx0;vy0;vz0;ax0;ay0;az0;HomeTeam;AwayTeam;Stadium;Level;League;GameID;PitchUUID;yt_RelSpeed;yt_RelHeight;yt_RelSide;yt_VertRelAngle;yt_HorzRelAngle;yt_ZoneSpeed;yt_PlateLocHeight;yt_PlateLocSide;yt_VertApprAngle;yt_HorzApprAngle;yt_ZoneTime;yt_HorzBreak;yt_InducedVertBreak;yt_OutOfPlane;yt_FSRI;yt_EffectiveSpin;yt_GyroSpin;yt_Efficiency;yt_SpinComponentX;yt_SpinComponentY;yt_SpinComponentZ;yt_HitVelocityX;yt_HitVelocityY;yt_HitVelocityZ;yt_HitLocationX;yt_HitLocationY;yt_HitLocationZ;yt_GroundLocationX;yt_GroundLocationY;yt_HitBreakX;yt_HitBreakY;yt_HitBreakT;yt_HitSpinComponentX;yt_HitSpinComponentY;yt_HitSpinComponentZ;yt_SessionName;Note;yt_PitchSpinConfidence;yt_PitchReleaseConfidence;yt_HitSpinConfidence;yt_EffectiveBattingSpeed;yt_ReleaseAccuracy;yt_ZoneAccuracy;yt_SeamLat;yt_SeamLong;yt_ReleaseDistance
51;09/17/2021;7:39:45 PM;3;6;Miguel Cienfuegos;;Left;Equipe quebec;Tristan Peterson;;Right;Wild things washington;;2;Top;2;1;2;Fastball;;Foul;;;;0;0;;92.08153404411526;-0.9012318021435286;2.4072167078976427;2150.6600812933534;142.48753318741558;10:45;6.359977609160798;-2.2346558166015034;6.561573711641718;-19.33517652225144;13.174112528376629;-8.325828576574413;3.9459620534247923;0.009239730873492221;83.40349683267559;-4.582821968051207;2.1256528550130014;0.40805792178778594;;;;;;;;;;;;5.292173912851221;7.4331190955907225;2.0726480625878465;50.00000000000002;6.289731528554768;-5.391300387488035;-134.0262700261765;-2.6726720085956015;9.574646103975391;30.414988371772814;-18.725987228079603;Equipe Quebec;Washington Wild Things;;Independent;Frontier;76fcc933-9b7c-40a6-b2cc-7bef13d391c7;8af368c7-1810-11ec-8c9f-d519ab5325d3;92.27007639914957;6.359545700943498;-2.2382886880907447;-0.8969673190807474;2.4486911973090524;83.56000102637093;3.946706738980003;0.011904614691234397;-4.5705578325105805;2.1671349300208926;0.4079169477379374;-8.71195202632991;11.980026261067568;27.532206068763802;80.79609700261268;1907.1002815977915;994.1364600487988;88.67511412825912;-0.7033895055397659;0.4622471345871403;0.5399729530842281;;;;;;;;;;;;;;;;;0.9928733013510529;1;;;high;high;17.283512697648643;80.18641865834832;53.93842628835828
52;09/17/2021;7:40:06 PM;3;7;Miguel Cienfuegos;;Left;Equipe quebec;Tristan Peterson;;Right;Wild things washington;;2;Top;2;1;2;Fastball;;Foul;;;;0;0;;92.28986150024234;-1.3722144470819777;2.1622831336957304;;;;6.31772099930695;-2.2097479174300636;6.412979648307948;;;;3.5358783135067235;-0.3906268449831638;83.73344899284837;-5.205665990856073;1.7403787315107717;;83.25211552876459;58.226582854232475;68.20769823138401;;101.73943668985429;41.82208772860184;123.78802571354913;263.369131214716;;67.97639040934295;5.651142380046388;;;;;;;;;;;;Equipe Quebec;Washington Wild Things;;Independent;Frontier;76fcc933-9b7c-40a6-b2cc-7bef13d391c7;974b3119-1810-11ec-aef2-f165103db813;92.4349618989724;6.313742932890414;-2.209747917430065;-1.3245170400955122;2.162283133695728;83.8532752359707;3.539465763536082;-0.3906268449831567;-5.150027405132096;1.7403787315108108;0.4070795467973267;;;;;;;;;;;40.704547463607476;16.274313820511335;70.77571098526109;0.6788669650625795;1.9493833361545785;4.023365329126596;244.15093125819328;98.76042751300373;;;;;;;;;;1;;35.62267442959183;high;high;;;54.087020351692054
53;09/17/2021;7:40:24 PM;3;8;Miguel Cienfuegos;;Left;Equipe quebec;Tristan Peterson;;Right;Wild things washington;;2;Top;2;1;2;Changeup;;BallCalled;;;;0;0;;84.2701307717081;-2.9967120419461244;1.8493992114842166;1507.0672699093814;135.88678708418612;10:30;6.399686488135567;-2.368447824577915;6.293759832672859;-28.034371198203633;10.741940300070812;-8.123530896859867;1.7310776551844627;-0.15855993848364353;76.52395356755054;-7.401372013567185;2.8327606952221758;0.44818237139451866;;;;;;;;;;;;4.978778241337094;6.742558932061707;2.2365764520371854;50.000000000000014;6.165758930526648;-3.725190999878807;-122.51140433593167;-7.212711278833965;7.543963450741009;24.887124103950118;-21.95756359640098;Equipe Quebec;Washington Wild Things;;Independent;Frontier;76fcc933-9b7c-40a6-b2cc-7bef13d391c7;a1cb4e87-1810-11ec-9d50-8fc8964891cb;84.43455993541667;6.39715049945371;-2.371808697434819;-2.968675246122863;1.8876169247009815;76.6585794309005;1.733455686569938;-0.15607524864308076;-7.364156734933818;2.8712421726560824;0.44803265028116257;-8.471298591496186;9.170670870656528;19.26982036183256;13.477540333831348;1422.6336947548025;497.3581471941679;94.39749128387244;-0.677741698752128;0.3300172176282971;0.6570805322344111;;;;;;;;;;;;;;;;;0.9964639840599029;1;;;high;high;77.87021369955183;7.305462287244604;54.20624016732714
54;09/17/2021;7:40:55 PM;3;9;Miguel Cienfuegos;;Left;Equipe quebec;Tristan Peterson;;Right;Wild things washington;;2;Top;2;2;2;Fastball;;InPlay;;GroundBall;Out;1;0;;92.0733613349576;-2.572007751118743;2.208914973946648;2055.9771305184963;139.51474892171018;10:45;6.380777990889996;-2.298751478721689;6.488457111609107;-20.0297022940016;12.992498524606173;-9.251653713863217;2.463251980800366;-0.35680089691752437;83.1114779924759;-6.3194294282526275;1.7185521690316197;0.4088981448570201;;;;;;;;;;;;5.704390640583651;7.792503518720128;2.148093029380835;50.00000000000003;6.191773399858203;-4.89194328142772;-133.9023051473672;-6.60022612064735;10.306604580595543;30.221747722119517;-18.094675026874377;Equipe Quebec;Washington Wild Things;;Independent;Frontier;76fcc933-9b7c-40a6-b2cc-7bef13d391c7;b424ec7d-1810-11ec-a8d6-017cd64fb145;92.24935547768708;6.380186311973072;-2.302022304841759;-2.5653837416563148;2.2490783370772993;83.26176373883227;2.46419334168403;-0.3540869802829985;-6.304258663341845;1.760686953532572;0.40876591388408073;-9.643044205981175;11.774635872648012;16.621264763172054;75.02358283311433;1970.0711634230615;588.0999679169988;95.82164773040202;-0.7287936953299856;0.2860440221767866;0.6221242376119018;;;;;;;;;;;;;;;;;0.9249510529831783;1;;;high;high;22.478775450197134;6.0945489702837685;54.01154288839089
55;09/17/2021;7:43:01 PM;1;1;Daren Osby;1488481;Right;Washington wild things;Jeffry Parra;;Right;Equipe quebec;;2;Bottom;0;0;0;Curveball;;StrikeCalled;;;;0;0;;78.53386228445703;-0.110292897370533;-1.0330809719725713;2494.562527027124;54.14194995712186;7:45;6.6833427369899185;1.4235555096653643;5.999999999999997;-46.544680223201716;-1.4272572323610646;-7.736305995275832;2.702418402251739;-0.17836819244608362;72.13374875969133;-8.834018771550014;-2.494755120667631;0.48344120673406576;;;;;;;;;;;;3.8903483372811993;-0.7413557211705832;-1.3381650450351124;49.999999999999936;6.6491472694390215;2.277411667090271;-114.2941771670893;-1.5219274474993052;5.116963113819038;22.1785028367769;-33.14915246897209;Equipe Quebec;Washington Wild Things;;Independent;Frontier;76fcc933-9b7c-40a6-b2cc-7bef13d391c7;ff749121-1810-11ec-babc-7fab137c6750;78.64284303457585;6.674896389918102;1.4264221325604296;-0.00885030515298727;-1.0685218210441898;72.20434846554318;2.709412578649115;-0.18030241250723325;-8.72882246794271;-2.5236973696979352;0.48334034193302583;-7.39976114991849;-3.9770540453417;-73.06412628063592;19.07112637357811;726.6690589208627;-2386.376810156983;29.130120053028495;0.1706381596161027;-0.956631386987493;0.2360911008767902;;;;;;;;;;;;;;;;;0.628921622662853;0;;;medium;high;107.16401373622031;9.903423820497238;54.5
56;09/17/2021;7:43:15 PM;1;2;Daren Osby;1488481;Right;Washington wild things;Jeffry Parra;;Right;Equipe quebec;;2;Bottom;0;0;1;Curveball;;StrikeSwinging;;;;0;0;;79.31602006133768;-2.3265261345080646;-2.9041934919408097;;;;6.998874583572348;1.4677462809595425;5.999999999999997;;;;1.3247547379416427;-1.2252345426729525;73.45376131677577;-10.16149098672614;-2.904193491940762;;;;;;;;;;;;;;;;;;;;;;;;Equipe Quebec;Washington Wild Things;;Independent;Frontier;76fcc933-9b7c-40a6-b2cc-7bef13d391c7;0807d1b3-1811-11ec-ba43-69d3cf9c1b1d;79.44091839880366;6.99311615702371;1.4677462809595392;-2.258235972071209;-2.9041934919407804;73.54372252805923;1.329610024427088;-1.2252345426729518;-10.088170834228189;-2.90419349194078;0.47813010406039896;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;low;high;;;54.5
57;09/17/2021;7:43:33 PM;1;3;Daren Osby;1488481;Right;Washington wild things;Jeffry Parra;;Right;Equipe quebec;;2;Bottom;0;0;2;Changeup;;StrikeSwinging;Strikeout;;;1;0;;82.06271857768475;-2.711526279334727;-3.0443399129393476;965.051669993377;171.9556590413681;11:45;6.50575624668699;0.9236333309248774;5.926256573083994;-30.544622995175946;10.952690903988344;-1.1412518630279298;0.5346374206856329;-1.868626672165579;73.8780600174271;-10.970838734836473;-2.7060274264969406;0.47696646707100554;;;;;;;;;;;;-0.10006475947690989;7.554846600402175;-0.34208547770213643;49.999999999999936;7.459061224345745;5.081488345106985;-115.78393721484574;-11.025696156767912;-0.1357319796353235;21.773549050168725;-21.926343097979093;Equipe Quebec;Washington Wild Things;;Independent;Frontier;76fcc933-9b7c-40a6-b2cc-7bef13d391c7;121b6040-1811-11ec-a7ab-6bee681376e7;82.2192377661892;6.503066715795375;0.9230734571146042;-2.679432727432405;-3.0374691698369016;74.0004955258013;0.537713286514838;-1.8681707230732671;-10.924533750289719;-2.6990192089245877;0.476822815549295;-1.2045249230603696;9.28640554705463;6.322214292032685;79.85846686745998;959.182549291938;106.27117619949836;99.3918335272681;-0.9841382451896385;0.11011967493950628;0.13908835877339426;;;;;;;;;;;;;;;;;0.7252529686511557;1;;;high;high;18.12737981928631;19.852481250310362;54.573743426916
58;09/17/2021;7:44:05 PM;2;1;Daren Osby;1488481;Right;Washington wild things;Raphael Gladu;;Left;Equipe quebec;;2;Bottom;1;0;0;Fastball;;StrikeCalled;;;;0;0;;90.17761689259243;-1.9461748930216165;-3.3532076366411463;2174.6937536546848;109.44600106821544;9:45;6.706711628028249;1.4356676003964677;5.666607392074751;-28.86523778240049;6.389849464305918;-14.053699546437974;3.0124534830261536;-0.22019708135532517;81.52006993430638;-6.49204289348121;-0.8068238453767366;0.425842746861307;;;;;;;;;;;;6.534188053924162;4.434444787865865;-1.143685569456779;50.00000000000006;6.52485590636983;8.143329083710988;-130.83145746926462;-5.395763256130817;11.192689602153763;30.622790891830903;-24.578099843068514;Equipe Quebec;Washington Wild Things;;Independent;Frontier;76fcc933-9b7c-40a6-b2cc-7bef13d391c7;25b642ca-1811-11ec-9cea-37cc8544ac7f;90.33366654019581;6.703372349313329;1.4320744311136746;-1.905702913716352;-3.3090633944307144;81.64476788614151;3.0158903767318663;-0.21720209156920292;-6.439620991762382;-0.7608650368359237;0.42571217911639003;-14.479913295792933;4.6259817431431856;-33.287961843672996;2.473743357760228;1817.8758584782963;-1193.5745830682304;83.59226927576641;-0.27829397017712865;-0.5488472025370776;0.7882380442672603;;;;;;;;;;;;;;;;;0.9297013495708256;1;;;high;high;92.22636902198421;23.829747298209;54.83339260792525
59;09/17/2021;7:44:34 PM;2;3;Daren Osby;1488481;Right;Washington wild things;Raphael Gladu;;Left;Equipe quebec;;2;Bottom;1;1;1;Fastball;;InPlay;;LineDrive;Out;1;0;;91.0041762790285;-3.150001631975661;-4.414349135034637;;;;6.604779318018806;1.5503696914604097;5.6838660566419135;;;;1.7473273814269992;-0.6878821885267566;81.91671627923023;-7.712517265290931;-0.8856279365948783;;98.99993618603264;15.9695209228839;8.765510532210037;;;;;258.7705235162378;;8.865682428748892;2.324109786349297;;;;;;;;;;;;Equipe Quebec;Washington Wild Things;;Independent;Frontier;76fcc933-9b7c-40a6-b2cc-7bef13d391c7;36a10c8c-1811-11ec-9614-67af6cf0ea8c;91.14724654193967;6.600428860453279;1.5503696914603948;-3.0991005021063245;-4.414349135034592;82.0298835174425;1.7512689905986767;-0.6878821885267553;-7.652931027783604;-0.8856279365948637;0.4203526908198729;;;;;;;;;;;14.504470485351838;94.06768234814588;27.23745286230738;0.6960377199120291;1.6191316535194238;1.780319888619643;39.881354808307414;255.67882466000518;;;;;;;;;;1;;56.97769271139858;high;high;;;54.81613394335808
60;09/17/2021;7:45:13 PM;3;1;Daren Osby;1488481;Right;Washington wild things;Gift Ngoepe;1506182;Right;Equipe quebec;;2;Bottom;2;0;0;Fastball;;StrikeCalled;;;;0;0;;91.44111867953292;-2.9585085973667624;-3.6691650526514166;;;;6.441805726873266;1.5380209416035995;6.010482311812184;;;;2.0363784282255595;-0.2923176497149695;83.39899505578092;-7.006174067492978;-1.1570048961831385;;;;;;;;;;;;;;;;;;;;;;;;Equipe Quebec;Washington Wild Things;;Independent;Frontier;76fcc933-9b7c-40a6-b2cc-7bef13d391c7;4dc3ab54-1811-11ec-91d9-0f0a988e0e9e;91.58041089198298;6.437851097073806;1.538020941603599;-2.9098837292436093;-3.669165052651425;83.51543165734338;2.0401129555757183;-0.29231764971496854;-6.949247852334153;-1.157004896183133;0.41718389628436314;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;high;high;;;54.48951768818782
61;09/17/2021;7:45:25 PM;3;2;Daren Osby;1488481;Right;Washington wild things;Gift Ngoepe;1506182;Right;Equipe quebec;;2;Bottom;2;0;1;Changeup;;Foul;;;;0;0;;80.25070162154401;-1.4356816591395003;-3.3419854609644686;1623.293647790287;209.99589418116634;1:00;6.340538843296738;1.5458174944564365;6.260989258659418;-29.627402389235222;14.230542187690688;6.743630200562846;2.491775312207053;0.08313294998290405;72.52036758282087;-7.28074132242089;0.05579995958650069;0.47118601981757025;86.87135346774897;24.28332781530735;-46.44236372960422;;;;;273.8117006425564;;-46.007602846173;3.012032667073057;-4.663696642965539;8.158811764333269;-1.3016064582178652;49.99999999999997;6.21998601310352;6.627537706751401;-116.64023693391962;-3.708698069875384;-6.3995873071485505;22.746520394678146;-20.97841826482548;Equipe Quebec;Washington Wild Things;;Independent;Frontier;76fcc933-9b7c-40a6-b2cc-7bef13d391c7;5578656b-1811-11ec-a699-a9aae8d700d5;80.41756673248618;6.338696132314819;1.5483100032434718;-1.41427399082863;-3.3721708128273478;72.65733920412525;2.4940005490917763;0.0810549261982838;-7.246100083982726;0.023735262588782974;0.4710217989861194;7.04549343802384;12.44738487442082;-12.207077584601423;18.73678585506421;1586.5906246571828;-343.2381923769954;97.73897820748167;-0.8464793984065969;-0.21144553411160658;-0.48863423353001295;-57.384079679749114;54.565271666712384;35.72576913888153;-0.0670723758276177;2.9092429250640293;2.671627321966153;-196.9888916098123;190.17945207384136;;;;;;;;;0.8508117913890056;1;;47.03722247908471;high;high;106.86310726955779;9.788323462117305;54.23901074134058
62;09/17/2021;7:45:47 PM;3;3;Daren Osby;1488481;Right;Washington wild things;Gift Ngoepe;1506182;Right;Equipe quebec;;2;Bottom;2;0;2;Fastball;;Foul;;;;0;0;;94.05319762357438;-2.115496472279112;-3.9854974956758085;;;;6.615421929477969;1.644058351484688;5.706470429243245;;;;3.0593861678997563;-0.33644827486365336;84.86518451649873;-6.008227678016737;-0.9889703080955028;;97.92394036526134;13.56610264882965;59.70906631085903;;;;;231.7941049618843;;59.82566125286504;2.0380984639040687;;;;;;;;;;;;Equipe Quebec;Washington Wild Things;;Independent;Frontier;76fcc933-9b7c-40a6-b2cc-7bef13d391c7;62276dc5-1811-11ec-8cea-a14ec4f6fb25;94.20334377026066;6.611444073213239;1.6440583514846832;-2.068343067614191;-3.985497495675764;84.98713540721319;3.0629744191744064;-0.33644827486365286;-5.953040768516407;-0.9889703080954969;0.41139406071337725;;;;;;;;;;;82.19582445950681;48.01391563976079;22.96972884078384;0.48572907936084864;-0.10823920237219985;2.923114866942468;200.38600478110715;116.50732244347189;;;;;;;;;;1;;50.18804384463829;high;high;;;54.79352957075675
63;09/17/2021;7:46:05 PM;3;4;Daren Osby;1488481;Right;Washington wild things;Gift Ngoepe;1506182;Right;Equipe quebec;;2;Bottom;2;0;2;Fastball;;BallCalled;;;;0;0;;93.08938792128843;-2.294152024232448;-4.790354970040965;2256.860957308032;220.5651123141683;1:15;6.606911903212681;1.4797800179850296;5.605769724142929;-20.19532884062022;12.846824108406395;8.551257151895678;2.8739538030254925;-1.350295646571646;84.37127292263521;-6.029652763672539;-1.5682083315719433;0.4123149090870253;;;;;;;;;;;;-5.967087178932227;7.644577926805641;-1.0751243944446178;49.99999999999998;6.397501235087175;10.996816191920699;-134.8502894241349;-6.121278747407506;-10.948948425977635;30.28940595705125;-18.147090208822004;Equipe Quebec;Washington Wild Things;;Independent;Frontier;76fcc933-9b7c-40a6-b2cc-7bef13d391c7;6d52c0f5-1811-11ec-b6d2-39d0726a919f;93.27677109571074;6.606446651514384;1.4833957694277917;-2.2891805962038414;-4.8334209662734136;84.52946382205461;2.8748572142457856;-1.3532270848706014;-6.015240998153651;-1.6130185750611268;0.4121775922087255;8.980714706696697;11.625435748072245;-35.591635756012394;83.69854391075002;1835.2471240618795;-1313.5027119286535;81.31857295501932;-0.617750710206585;-0.5820042691045488;-0.5288242532102133;;;;;;;;;;;;;;;;;0.9760839842141193;1;;;high;high;14.671310480325038;46.87640095430418;54.89423027585707
64;09/17/2021;7:46:23 PM;3;5;Daren Osby;1488481;Right;Washington wild things;Gift Ngoepe;1506182;Right;Equipe quebec;;2;Bottom;2;1;2;Slider;;StrikeSwinging;Strikeout;;;1;0;;83.75394296793635;-1.9986698013764206;-3.4448918390486476;;;;6.42939124806632;1.5806672439428533;5.925084636090999;;;;1.6679578918871156;-1.3920305398098123;76.3379127814278;-8.733703812534554;-3.131273510059108;;;;;;;;;;;;;;;;;;;;;;;;Equipe Quebec;Washington Wild Things;;Independent;Frontier;76fcc933-9b7c-40a6-b2cc-7bef13d391c7;77ecdf73-1811-11ec-a4b3-0d55756a3477;83.88402037114886;6.4244498892310595;1.580667243942852;-1.9396481436743493;-3.4448918390486614;76.43760938473704;1.6724474084014815;-1.3920305398098163;-8.665575282698322;-3.13127351005912;0.4589092022736432;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;high;high;;;54.574915363909
65;09/17/2021;7:48:41 PM;1;1;Miguel Cienfuegos;;Left;Equipe quebec;Andrew Czech;;Right;Wild things washington;;3;Top;0;0;0;Slider;;StrikeCalled;;;;0;0;;80.55436614145259;-0.9284617975241727;1.0161922729552493;1973.8206453350413;199.05584232438312;12:45;6.525756126916825;-2.332300673910459;6.15028096499544;-39.18173873628339;4.965467880696579;2.5553212323845815;2.421368990465284;-0.9329127085124099;72.81926451621881;-8.499007065191375;1.9770813703412111;0.46888998896774337;;;;;;;;;;;;-1.00868750862496;2.782819220336943;2.253917516208446;50.00000000000005;6.435681832890222;-2.146952500849755;-117.2891521474781;-2.960265464346837;-1.4044959576471685;22.274737503445113;-28.2992535640347;Equipe Quebec;Washington Wild Things;;Independent;Frontier;76fcc933-9b7c-40a6-b2cc-7bef13d391c7;c9dff9d4-1811-11ec-ac1a-13695810c8e4;80.68594960652871;6.520986410513424;-2.3355549814536025;-0.8718588662180609;1.0556962219323434;72.91816513373995;2.4257836360643883;-0.9304474404648039;-8.431032684836627;2.015025812284834;0.46876149021519176;2.1560683889232806;3.0148445235167087;83.34395961269274;57.553550102541664;228.7829646395042;1960.516843855619;11.590868966753055;-0.10955698820505691;0.9932598731749692;-0.03784297393018844;;;;;;;;;;;;;;;;;0.747143030554071;1;;;high;high;38.201804907712486;85.74902568085395;54.34971903500456
66;09/17/2021;7:48:52 PM;1;2;Miguel Cienfuegos;;Left;Equipe quebec;Andrew Czech;;Right;Wild things washington;;3;Top;0;0;1;Changeup;;InPlay;;GroundBall;Out;1;0;;83.80926828331157;-2.2762068002817597;2.4768347683482865;1624.3812778024362;139.99528189627856;10:45;6.488923132464692;-2.341948240776525;6.244315372523642;-27.707448620878644;11.561988335319995;-7.4404298829271935;1.9342826999893317;-0.6339751447015867;76.02033090676031;-7.814827495406972;1.2647432494870277;0.451023176833723;;;;;;;;;;;;4.7780208198548895;6.9739458924239015;2.1615567821822457;50.0;6.305860869372499;-5.058622834455051;-121.85127280012753;-5.637963119630581;7.1615522825290014;24.632366062652263;-21.721127757660422;Equipe Quebec;Washington Wild Things;;Independent;Frontier;76fcc933-9b7c-40a6-b2cc-7bef13d391c7;d0d01b23-1811-11ec-9f40-5123132fff08;83.97390901030126;6.486828607307895;-2.3451133103883146;-2.2518328027120837;2.5149115306363345;76.1551835252954;1.936541440609341;-0.6314590455012876;-7.779495364761779;1.3038664935064752;0.45087363268318287;-7.788207763634135;10.003839716120362;28.101198593696186;8.219459787032308;1432.8943566334965;765.1328632354995;88.21170104669052;-0.6756941401805545;0.471030338561042;0.5670695275543653;;;;;;;;;;;;;;;;;0.9965293967520112;1;;;high;high;82.6024861916709;17.603625660138054;54.255684627476356
67;09/17/2021;7:49:25 PM;2;1;Miguel Cienfuegos;;Left;Equipe quebec;Joe Campagna;1475985;Right;Washington wild things;;3;Top;1;0;0;Fastball;;StrikeCalled;;;;0;0;;90.70140949537792;-2.4537303321153696;1.91048022020159;2029.4450581769904;142.0768793071078;10:45;6.4853567220854;-2.2146037567952126;6.3496529299731685;-20.339412815088192;13.078166786773966;-8.433792199965799;2.7069949628082712;-0.49458244133273116;81.89995516112913;-6.157181844660777;1.2191594684243932;0.4160629251260124;;;;;;;;;;;;5.185989129235081;7.8941763165426435;2.0801536093657145;50.00000000000003;6.297782631195596;-4.145650743913583;-131.91529801561683;-6.269936437919386;9.096195419652975;29.26683758414646;-18.327709251873703;Equipe Quebec;Washington Wild Things;;Independent;Frontier;76fcc933-9b7c-40a6-b2cc-7bef13d391c7;e42c9b78-1811-11ec-a03e-a1124b3435f6;90.88518326495327;6.4846207316585796;-2.2181837865137686;-2.4461437870094382;1.9509556193206;82.0509937289568;2.7080021093652022;-0.4919700040724123;-6.140925715881878;1.2599397909253414;0.4159206494299795;-8.802134722479234;11.825384400676807;21.180627021437246;82.7135260011283;1892.3479673868624;733.2573998848001;93.24460200399416;-0.7355471161544388;0.36130931307077135;0.573084653611677;;;;;;;;;;;;;;;;;0.9929385714652971;1;;;high;high;15.557826598984866;-61.49542869994729;54.15034707002683
68;09/17/2021;7:49:37 PM;2;2;Miguel Cienfuegos;;Left;Equipe quebec;Joe Campagna;1475985;Right;Washington wild things;;3;Top;1;0;1;Fastball;;BallCalled;;;;0;0;;90.96540120781546;-2.095740926858844;1.6199287717750281;2169.4158263591803;139.88996636010768;10:45;6.405139023169293;-2.3658620953201943;6.329051881906816;-20.26559708231931;13.316100414940315;-9.356228674396531;2.7919591796602363;-1.6725631550608573;82.54909408647049;-6.214152724694661;-0.37602506428155785;0.4150637926253254;;;;;;;;;;;;5.622354970203987;7.892950933077677;2.252379416202101;49.99999999999997;6.2429059472816855;-3.4576981894269685;-132.33906220997986;-5.45231111316829;9.913868884386424;29.750634370450623;-18.256450808242896;Equipe Quebec;Washington Wild Things;;Independent;Frontier;76fcc933-9b7c-40a6-b2cc-7bef13d391c7;eb68edb0-1811-11ec-b15a-7f71aacb7383;91.14303931491271;6.4046311647950676;-2.369334482110276;-2.0901746381024404;1.6627428024490936;82.69942043621532;2.7928372695518346;-1.669757187418535;-6.199863049406678;-0.33168324067137117;0.41492679175531877;-9.775868427272528;12.04027920337343;20.802415518738115;0.7890053313531271;2027.9931349163685;770.4601692428789;93.48107035431035;-0.7149512563054282;0.3551463762186629;0.6022588750413245;;;;;;;;;;;;;;;;;0.9962132788354098;1;;;high;high;89.28989520178219;9.255876382232428;54.170948118093186
69;09/17/2021;7:49:51 PM;2;3;Miguel Cienfuegos;;Left;Equipe quebec;Joe Campagna;1475985;Right;Washington wild things;;3;Top;1;1;1;Sinker;;BallCalled;;;;0;0;;90.41758939002715;-1.7193360086165597;3.0598289012129136;2199.5568800162323;145.9211616988544;10:45;6.502877500533301;-2.1828193011380987;6.4377345536773465;-19.527105785153488;14.019107505201866;-7.743898048213218;3.5798728972168443;0.4029521214530129;81.35342506592521;-4.975766518916096;2.0387031265066367;0.42183707396214015;;;;;;;;;;;;5.361643862536213;8.159732500291792;1.9449840617210021;49.99999999999999;6.226697787664754;-7.791153352514516;-129.92058038579592;-3.200960474172171;9.118674534693564;28.481641845176714;-18.296599522555077;Equipe Quebec;Washington Wild Things;;Independent;Frontier;76fcc933-9b7c-40a6-b2cc-7bef13d391c7;f3cd039c-1811-11ec-9f8e-a395409f1e3f;90.59959864359732;6.502571604175115;-2.1860264329780192;-1.7162880952604527;3.0985261920609424;81.50915635454054;3.580617806028522;0.4055695685434134;-4.963513582017255;2.0793051641736096;0.42170421202382014;-8.09625496929668;12.798698331111622;28.246556069164985;81.16765272028309;1937.6318536457711;1040.9770737936526;88.09191847911984;-0.7296365945977757;0.47326672169804057;0.49360819478301854;;;;;;;;;;;;;;;;;0.9980176315497403;1;;;high;high;16.949112551745547;-61.33717565933057;54.062265446322655
70;09/17/2021;7:50:05 PM;2;4;Miguel Cienfuegos;;Left;Equipe quebec;Joe Campagna;1475985;Right;Washington wild things;;3;Top;1;2;1;Fastball;;Foul;;;;0;0;;90.89693410747766;-2.7306699308022404;2.546836448426581;2110.4371674444396;138.18005076841536;10:30;6.421968045738648;-2.189770430421607;6.396145310323812;-21.053774344823868;13.055335790853317;-9.521002948388613;2.351306174588662;0.04234385053141199;81.94296218345585;-6.382370610660171;2.060274785006261;0.41502521666040837;;;;;;;;;;;;5.902135795305939;7.827694468817342;2.0115825707258765;49.99999999999995;6.21655527543332;-5.595766180451312;-132.12519173230106;-6.920803395748595;10.38706715330796;29.31506901776158;-18.398224880670856;Equipe Quebec;Washington Wild Things;;Independent;Frontier;76fcc933-9b7c-40a6-b2cc-7bef13d391c7;fc318bfd-1811-11ec-b962-5b1865e7bc03;91.08093775428118;6.421170564721875;-2.19381045731778;-2.7224578302938247;2.5918481954447548;82.09229746823019;2.3523473741896814;0.045244366936816605;-6.365615468823724;2.1052186984841907;0.4148845147594899;-9.941984517884393;11.789205867448839;21.59260887990483;84.09385296307705;1962.3350543879003;776.6506113120275;92.98239647495033;-0.692945620486081;0.3680046121688074;0.6199991713475477;;;;;;;;;;;;;;;;;0.9923974741603752;1;;;high;high;14.315532333230585;42.48605053038549;54.10385468967619
