PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam
52,06/14/2022,8:49:15 PM,2,8,Robby Rowland,,Right,New york boulders,Webb Little,,Left,Equipe quebec,,6,Top,1,2,2,Fastball,,StrikeCalled,Strikeout,,,1,0,,87.45261548165982,-1.1886864530703511,1.4132057269811316,1970.3990322795291,202.63741812813248,12:45,6.2363448453850046,0.4905276449866209,6.429720033187144,-21.822519768395562,14.089106079052076,4.8225592258708705,2.4582474939531833,-0.8567711878546759,80.20639869845616,-6.316715074040406,-2.0539120989139232,0.429827508445031,,,,,,,,,,,,-3.415528287508354,8.677970196337322,-1.2520193148624275,50.00000000000004,6.187713787519284,6.4218127393751105,-127.64396079545182,-5.8253400079988324,-5.614521001768382,27.167879635154925,-17.909010090279878,New York Boulders,Equipe Quebec,pro03,Independent,Frontier,7cbfc7dc-0606-40c9-b9bc-28023884142e,fb3cbb9c-ec44-11ec-b099-555920246dd0,87.63071756921596,6.235633251085144,0.49291019111254963,-1.180770040621969,1.383922698883152,80.35828777472311,2.4591966845441475,-0.8585658056854523,-6.3014057609633625,-2.0817375270656044,0.42969054602106094,5.089211460400586,12.706499208957979,-30.031596800741934,94.49324660720897,1705.8720472602768,-986.1404082503348,86.57495356596758,-0.7990513678348228,-0.5004775134859266,-0.3332254042780094,,,,,,,,,,,,,,,,,0.9914864474346186,1,,,high,high,4.9560780535122335,67.69037494265714,54.15027996681285,,,
53,06/14/2022,8:49:54 PM,3,1,Robby Rowland,,Right,New york boulders,Reece Yeargain,,Right,Equipe quebec,,6,Top,2,0,0,Slider,,BallCalled,,,,0,0,,71.74041412210339,3.054893088872552,3.681638495978531,2176.7017206076753,70.46232414502725,8:15,6.235463448577,0.691109731776376,6.034896353529658,-57.123180572161665,-2.5516081862217703,-12.968001921866257,3.6765307707097463,-0.17028222386701244,66.0881213724871,-8.189965810352298,-3.1463693379612954,0.5316854261056433,,,,,,,,,,,,8.116635135966426,-2.2919558809568,-0.9763271430272153,50.0,6.446644860936408,-6.362187799293057,-104.04622453409046,4.0987668954464915,8.838487217180155,18.538634894447483,-34.669840319085054,New York Boulders,Equipe Quebec,pro03,Independent,Frontier,7cbfc7dc-0606-40c9-b9bc-28023884142e,12db3f45-ec45-11ec-bbab-e352f2306865,71.83786090825728,6.224996267494008,0.6908679011130124,3.1816251475829143,3.6841269005725303,66.14628573081261,3.6847858092078796,-0.16972780069456955,-8.063890457635935,-3.137409745548208,0.5315762272425628,-12.986893925201363,-5.684607862146862,-52.551692453470544,31.59125722380791,1323.5334872346082,-1728.0883914502208,60.80454086585249,0.2033465815469636,-0.7939022490264702,0.5730352404205841,,,,,,,,,,,,,,,,,0.9965515099109897,1,,,high,high,118.43213150142711,13.308086192174907,54.54510364647034,,,
54,06/14/2022,8:50:33 PM,3,3,Robby Rowland,,Right,New york boulders,Reece Yeargain,,Right,Equipe quebec,,6,Top,2,1,1,Curveball,,BallCalled,,,,0,0,,64.6360181086598,4.541599722172436,5.148200681990021,2229.494531596989,35.82925468748047,7:15,6.394507235664571,0.34161537945490345,6.1221712846178145,-80.82257003598318,-12.884689907842997,-11.744101125062953,3.048242740584453,0.7102199912548692,59.168612750973985,-11.749810465727988,-1.8910299593429627,0.5932360276093352,,,,,,,,,,,,8.033623915399623,-8.46550718579998,-0.7369577657372373,49.99999999999996,6.706759226873608,-8.147332697674912,-93.36539634270193,5.626101234440565,6.992631003875532,15.881507448969652,-39.542600645190504,New York Boulders,Equipe Quebec,pro03,Independent,Frontier,7cbfc7dc-0606-40c9-b9bc-28023884142e,2a4ae79c-ec45-11ec-b99b-ff2d03722382,64.68517364688459,6.376978723473181,0.3400614955531095,4.747863150924141,5.166457937231687,59.149685017863945,3.061005159702962,0.7111186855240151,-11.558105833158718,-1.8768928248852201,0.5931966941054921,-11.912836676413715,-17.56635264602624,-24.444579351026725,81.50102353203451,2029.6470228278563,-922.593534091203,91.03619650387832,0.7380896544330227,-0.41381287148991047,0.5329001495667044,,,,,,,,,,,,,,,,,0.9941518961336014,1,,,high,high,16.649078821168995,-38.93867231525817,54.457828715382185,,,
55,06/14/2022,8:50:52 PM,3,4,Robby Rowland,,Right,New york boulders,Reece Yeargain,,Right,Equipe quebec,,6,Top,2,2,1,Slider,,BallCalled,,,,0,0,,78.09102715335545,-0.9504838005984722,2.507890728208765,2160.83602840697,128.6262173747693,10:15,6.198336877880932,0.47976977676096455,6.1559268962922165,-38.56015382570717,6.893521551608757,-8.272821383271276,0.9514999725206504,-1.146298695064539,72.12573210607495,-9.67266575409663,-3.584172304854063,0.4846927962852755,,,,,,,,,,,,4.1187669947233685,5.34125385162672,-1.2263753362969594,50.00000000000004,6.371780893693734,4.121615679952214,-113.80435953135577,-6.534448998038726,5.375937361639574,21.81297809215619,-25.20248596617209,New York Boulders,Equipe Quebec,pro03,Independent,Frontier,7cbfc7dc-0606-40c9-b9bc-28023884142e,35713626-ec45-11ec-ad6e-a56b263e8234,78.22247579073684,6.1933166447673775,0.48061231027759443,-0.8904267242725606,2.497296087826876,72.2294644452388,0.9557356662590767,-1.1464512366606316,-9.608231508038712,-3.58626257661523,0.48456089037860994,-8.171809585559973,4.831572721332845,-66.08709864669589,58.138614571983396,875.8893321220378,-1975.355719746805,40.53474306274726,-0.25303292045216963,-0.9141627100706451,0.3166715659539703,,,,,,,,,,,,,,,,,0.9966036228617916,1,,,high,high,37.675246885214975,2.865574894646109,54.424073103707784,,,
56,06/14/2022,8:51:07 PM,3,5,Robby Rowland,,Right,New york boulders,Reece Yeargain,,Right,Equipe quebec,,6,Top,2,3,1,Fastball,,Foul,,,,0,0,,86.05352507991593,-1.4434698151804528,2.570954329684591,2089.173277533685,197.4098200150993,12:30,6.230471251156271,0.5278465027570285,6.382352337111645,-22.13624274844595,15.090256136530712,3.7564206471303434,2.2409438404650843,-0.4570163178102057,78.75652400083511,-6.6617288513160045,-2.11523608350389,0.43913456150670593,,,,,,,,,,,,-1.300106744656274,8.697963292136947,-0.718141414167362,49.999999999999964,6.113904956928248,-5.728143861726216,-125.15411550882388,-3.796294594701912,-2.049928808756449,26.650704372911267,-18.459632978791632,New York Boulders,Equipe Quebec,pro03,Independent,Frontier,7cbfc7dc-0606-40c9-b9bc-28023884142e,3e2809f0-ec45-11ec-a723-1f7ef13138c8,86.23173809453247,6.229860820505063,0.5300582839565787,-1.4368371962137931,2.543807953879069,78.90838681139185,2.24179488091436,-0.45860503013956805,-6.647761636317007,-2.140128746624412,0.43897812878192277,4.004403951444644,13.661633862619345,-31.476839370885926,92.59618955004892,1781.7541484136334,-1090.8698997459082,85.28513013133278,-0.8137813827330435,-0.5221538641513279,-0.2551768078586541,,,,,,,,,,,,,,,,,0.9973621785243275,1,,,high,high,6.663429404956002,74.50656201242549,54.19764766288835,,,
57,06/14/2022,8:50:06 PM,3,2,Robby Rowland,,Right,New york boulders,Reece Yeargain,,Right,Equipe quebec,,6,Top,2,1,0,Slider,,StrikeCalled,,,,0,0,,77.5921556034248,0.19689563375573932,2.7779309736252786,2126.2863523054093,117.2494141371199,10:00,6.208645535213261,0.557370817051934,6.111282033139084,-40.67937031750223,5.464265847854179,-8.970511406514843,2.0169175168498232,-0.8838946360215997,71.54896653739338,-8.744889852081018,-3.462313829727391,0.48890832190249933,,,,,,,,,,,,5.6620182899856975,2.9074979908527143,-0.769333021292411,49.99999999999992,6.201939366558434,-5.228192077018601,-112.83515985890928,-0.7309872831737461,7.27822817472126,21.092701028178983,-28.436613090537328,New York Boulders,Equipe Quebec,pro03,Independent,Frontier,7cbfc7dc-0606-40c9-b9bc-28023884142e,19bef254-ec45-11ec-aafd-0d802e6cfc75,77.71921472182973,6.203220810822038,0.5580220398226663,0.2637134728298003,2.769418703586788,71.64870030267869,2.0215561729796474,-0.8839333122176377,-8.673741845560441,-3.462621700799948,0.4887731587801896,-8.888339176117357,3.3062574422180577,-65.50563178791822,48.58230884777967,881.5663766615605,-1934.9249017830257,41.46037882930157,-0.1898324908395824,-0.910002032268654,0.36859181581874506,,,,,,,,,,,,,,,,,0.9947368639985849,1,,,high,high,46.2759220369983,2.032007028391858,54.468717966860915,,,
58,06/14/2022,7:13:49 PM,3,3,Robby Rowland,,Right,New york boulders,Tj White,,Right,Equipe quebec,,1,Top,2,2,0,Fastball,,BallCalled,,,,0,0,,85.74428725485346,1.4092726946084764,3.614791313476214,1864.44877081499,201.80248183567588,12:45,6.381899152433902,0.443201328656168,6.222971792783412,-24.175593701957997,13.69537661361473,4.896288587101746,4.925855736742585,0.31733079301059886,78.64329753435628,-3.9430635658162356,-0.8739100245653086,0.44291943651489923,,,,,,,,,,,,-1.581454010755718,7.0428245437280115,-0.7209784334550327,50.0,6.476825427854922,-8.012319538570802,-124.53458756964297,2.3539401617046507,-2.464089516499293,26.841035863721146,-21.20050877689913,New York Boulders,Equipe Quebec,pro03,Independent,Frontier,7cbfc7dc-0606-40c9-b9bc-28023884142e,a73bad61-ec37-11ec-a275-9d85c2828e35,85.92744807631765,6.380902957309541,0.4457251284143301,1.4207633209046229,3.583625663238695,78.80081535217889,4.927039711105636,0.3154604836367615,-3.9239645097467157,-0.9030245435189209,0.442756775179563,5.182337275249714,12.12772305409998,-30.65583408004166,89.00903264605428,1603.8837786664835,-950.6450670592309,86.02455609254375,-0.7987119720863727,-0.5098799612733171,-0.3195021294730565,,,,,,,,,,,,,,,,,0.9972290469978666,1,,,high,high,9.891870618551184,15.149330141321862,54.35702820721659,,,
59,06/14/2022,7:14:28 PM,3,4,Robby Rowland,,Right,New york boulders,Tj White,,Right,Equipe quebec,,1,Top,2,3,0,Fastball,,BallCalled,Walk,,,0,0,,88.64946138855159,-4.388814190674713,2.0236252831233417,2072.621089291751,199.857314640938,12:45,6.194917757172982,0.5760608943966224,6.46766444649087,-19.919603777188115,15.138127544327041,4.11909468459705,0.48806461058066614,2.7812473958026236,81.19762027098494,-8.126097487153947,2.8060816943668185,0.4261509163072797,,,,,,,,,,,,-1.6777006605060027,9.59370758094797,-0.7232819755839721,49.99999999999996,5.869829068533862,-4.666950775692793,-128.6748869101689,-10.46413842749863,-2.8015377550830642,27.69996186597679,-16.153829392997228,New York Boulders,Equipe Quebec,pro03,Independent,Frontier,7cbfc7dc-0606-40c9-b9bc-28023884142e,bd8e45f0-ec37-11ec-ae03-dd51c51fbaf3,88.82360108831091,6.194496709534597,0.5781250455430095,-4.384538058577028,1.9985033525070157,81.35765570089318,0.4890314136181758,2.779243753230723,-8.11259314841586,2.77878743486413,0.4260068728079082,4.347882584837714,13.882361056523715,-26.155455311499832,83.9030396253115,1860.3874796010027,-913.6282644055809,89.76013460505354,-0.8442312704860248,-0.4408081482553006,-0.304896274764526,,,,,,,,,,,,,,,,,0.9978204373624113,1,,,high,medium,14.487264337219683,0.8080386197937518,54.112335553509126,,,
60,06/14/2022,7:15:20 PM,4,1,Robby Rowland,,Right,New york boulders,Josh Mcadams,,Right,Equipe quebec,,1,Top,1,0,0,Curveball,,StrikeCalled,,,,0,0,,78.25477171058087,-0.0534679069887533,-2.2119946357305578,1959.0289713185236,120.21875217662114,10:00,6.536177549805612,1.6122548963909191,5.999999999999997,-38.7267125023015,6.862505263864328,-7.678976665880028,3.259302789136942,-1.0811351531936944,71.71015409717089,-7.3082452357913095,-3.657517303326278,0.48596231547821794,,,,,,,,,,,,3.50623634207533,3.7245384446480565,-1.430994477646745,49.99999999999998,6.509940486750753,4.613452158580259,-113.81536059991946,-1.2019029776305006,4.578407133845365,21.77145716847799,-27.31058582554947,New York Boulders,Equipe Quebec,pro03,Independent,Frontier,7cbfc7dc-0606-40c9-b9bc-28023884142e,dc8ef2d1-ec37-11ec-aa49-63c20071d41a,78.39545771408463,6.531117815170344,1.6130494432717746,0.007298820333334207,-2.221987356021052,71.81697882564858,3.2638017338079335,-1.0815562157607566,-7.238759182159534,-3.663763769136019,0.48583125739393174,-7.582133263129528,4.684968827209358,-67.24335170196932,22.767920486308242,757.7875836952817,-1806.530511356667,38.68179566457626,-0.19468655517142533,-0.9221560976409564,0.3342533123532012,,,,,,,,,,,,,,,,,0.9364039729507748,0,,,medium,high,69.50887156232257,30.314233813414315,54.58,,,
61,06/14/2022,7:15:41 PM,4,2,Robby Rowland,,Right,New york boulders,Josh Mcadams,,Right,Equipe quebec,,1,Top,1,0,1,Slider,,,,,,0,0,,80.8656893886239,-1.3278998514983682,3.238906030909383,1948.9210966703322,140.45548735337982,10:45,6.219484028466663,0.3065263846641418,6.29308010694395,-35.60105535440688,6.572681888219783,-5.976194104517077,1.0272935070780047,-1.2991430996379272,74.31632200558784,-9.451908144802516,-3.3724989827746477,0.46740415246156564,,,,,,,,,,,,4.174029965513564,3.9614979725350326,-0.5461124529755707,50.000000000000014,6.102020688666022,-6.487188800675625,-117.5627891004901,-3.7164521839024975,5.834608906864524,22.537818874227515,-26.63652552746469,New York Boulders,Equipe Quebec,pro03,Independent,Frontier,7cbfc7dc-0606-40c9-b9bc-28023884142e,e9853c61-ec37-11ec-9571-c7c825a2fd97,81.00177441043348,6.215098853325091,0.3077505095876639,-1.2753517119654676,3.223734174834083,74.42626694317103,1.031022805094853,-1.2996698721741726,-9.39503331812913,-3.380414928777038,0.4672683022843745,-5.834129108397248,4.7425762596856895,-68.23193426422326,58.97581484640478,722.7579128360748,-1809.9487397380988,37.085026893643,-0.28597383698961293,-0.9286926714633736,0.23611202114178914,,,,,,,,,,,,,,,,,0.9966223863598531,1,,,high,high,36.92176663823571,6.387374703618039,54.286919893056044,,,
62,06/14/2022,7:16:05 PM,4,2,Robby Rowland,,Right,New york boulders,Josh Mcadams,,Right,Equipe quebec,,1,Top,1,1,1,Slider,,StrikeSwinging,,,,0,0,,81.42714472847187,-0.3353825163128173,4.130207848504195,2036.7166819831928,116.10197165622895,9:45,6.299918185795037,0.5298936943947596,6.145274579259599,-37.29014265011486,5.880075657611513,-7.547831990509357,2.0167754383990166,-0.9542636606860438,73.71589045644807,-8.454624554570785,-3.6429723134557332,0.46591351989417834,,,,,,,,,,,,5.11111895404604,2.106322560792601,-0.8462343192851831,50.00000000000006,6.253417973003453,-8.331254471393207,-118.26092477934138,-1.7899300454088483,7.228484647164506,22.839109853491372,-29.195148012869364,New York Boulders,Equipe Quebec,pro03,Independent,Frontier,7cbfc7dc-0606-40c9-b9bc-28023884142e,f7b62787-ec37-11ec-ad32-0da6caaa95f8,81.56048974803869,6.2939556744198315,0.5311116776871704,-0.2679919364232034,4.115929828502816,73.81832439516738,2.0212411204444387,-0.9547602509637775,-8.386459035389876,-3.6503454655102745,0.4657831500592771,-7.439567138703464,3.8058804256808467,-70.6528728318778,11.949593029252526,674.7450296335189,-1921.70080596681,33.129056957323385,-0.14575793588858857,-0.9435287799064966,0.29750305143587313,,,,,,,,,,,,,,,,,0.9900124762395422,1,,,high,high,79.24536627367272,20.1541712834333,54.4347254207404,,,
63,06/14/2022,7:16:56 PM,4,3,Robby Rowland,,Right,New york boulders,Josh Mcadams,,Right,Equipe quebec,,1,Top,1,1,2,Curveball,,BallCalled,,,,0,0,,76.26269347122792,-0.5407877696414495,3.199568408938639,2256.671051569264,66.3632983889416,8:15,6.204179911266823,0.6122751368113303,6.205219288060303,-50.5868547671484,-2.773536190895861,-11.523124721849353,0.5681841327967803,-0.8620178261150271,70.26713931918994,-11.113950928502344,-3.51838021515285,0.4979747313372367,,,,,,,,,,,,6.1511055701054795,-0.10967167034118658,-1.1868997663193022,50.000000000000036,6.281429819830977,2.7280222209862126,-110.90478232312772,-5.0460507788455775,7.582488712736745,21.73560872035612,-32.30924222624837,New York Boulders,Equipe Quebec,pro03,Independent,Frontier,7cbfc7dc-0606-40c9-b9bc-28023884142e,158d9e9c-ec38-11ec-87bc-f7b8e203c0f0,76.35722393456462,6.194991142588366,0.612583740068734,-0.42866436672319025,3.1952990886539294,70.32615284470886,0.5756826556348444,-0.8618558578336086,-11.0015735198018,-3.5154788217512243,0.4978733371919728,-11.479746917123922,-5.541758893319531,-59.7858786436143,32.61451303378111,1135.6311989616959,-1950.1041036148683,50.323293604178176,0.20176416990557045,-0.8641508040167342,0.4610147586135916,,,,,,,,,,,,,,,,,0.9766101424104472,1,,,high,high,119.35306173040298,14.847589620717011,54.37478071193969,,,
64,06/14/2022,7:17:21 PM,4,4,Robby Rowland,,Right,New york boulders,Josh Mcadams,,Right,Equipe quebec,,1,Top,1,2,2,Fastball,,Foul,,,,0,0,,86.51661337492378,-0.8148381105221322,3.649782145766053,1997.9834322658419,204.9876346384335,12:45,6.270988687362894,0.40715549397631423,6.381960180206672,-22.018077074237137,14.474214548047389,5.377809136214302,2.8021868995176287,0.7844501921368364,79.23546447942094,-6.064013069715573,0.3339901911662279,0.43736436428418984,,,,,,,,,,,,-1.9705998077712203,7.94173057615157,-0.6776285366413647,49.99999999999996,6.200122158924528,-8.180963944511301,-125.71704681444015,-2.4551477072324914,-3.131513275665589,27.164235441558137,-19.553712045672153,New York Boulders,Equipe Quebec,pro03,Independent,Frontier,7cbfc7dc-0606-40c9-b9bc-28023884142e,24a35887-ec38-11ec-bdc9-d1c9979dc77d,86.6967170197892,6.270130280773036,0.40993217474460125,-0.8053865138834344,3.6163219020314026,79.38690416438872,2.803247985256324,0.7824334525729454,-6.0468796670113365,0.3023206920261822,0.43720660507216674,5.676079170827098,13.09483155452428,-29.055847505700903,79.2527014035946,1746.5306929220963,-970.3444410568115,87.41467345109153,-0.7923257031353536,-0.48566190559266975,-0.36925938526618984,,,,,,,,,,,,,,,,,0.9966941635979979,1,,,high,high,18.672568736764887,37.92295601797713,54.19803981979332,,,
65,06/14/2022,8:57:15 PM,5,2,Luis Depaula,,Right,New york boulders,Kyle Crowl,,Right,Equipe quebec,,6,Top,2,1,0,Fastball,,InPlay,,LineDrive,Out,1,0,,90.81681937662754,0.9606715423428915,2.0348406931695804,2349.415457453246,244.06503286763999,2:15,4.9204866616103855,0.4545543362869645,-0.20164035383983137,-33.72712934341484,8.7778025941792,11.00497327680988,2.331598359857532,0.01160889052416187,82.11411141216603,-5.845767174771934,-1.0128565442029087,0.470431544675042,103.954082006071,22.838491671382158,-5.268308988590121,1645.2189391395323,,,,398.3392391093781,,-7.4227011682871575,4.399194250324866,-4.398632231674528,2.8107566430742295,-0.8663465997300196,49.999999999999964,5.011672938883384,-5.346396110426669,-130.69644208702871,-0.0021784381918100336,-7.5549846345753755,29.3463902762547,-27.346361765899527,New York Boulders,Equipe Quebec,pro03,Independent,Frontier,7cbfc7dc-0606-40c9-b9bc-28023884142e,19b90142-ec46-11ec-b052-e98f432f940a,91.04984127436188,4.9161131291965035,0.462960266277957,1.0005801515545238,1.955840096481736,82.29219614486077,2.3347595109232464,0.0065849742848812605,-5.8002856875471585,-1.0842775383993684,0.4702216389663525,11.765125305345961,6.808936929267076,-56.93391706896648,64.11155907634728,1281.8550717326907,-1968.9084709029578,54.56059581399941,-0.23862114746345553,-0.8380418476676085,-0.49065854679306764,-8.796738991223867,95.39964075650356,40.34819813046528,-0.01921238031396992,1.7509732025428895,2.359972560651987,-51.46084744480826,395.00117796596567,-20.47033884746682,57.43661349040742,1.1042973091595556,0.9088426109745215,0.33946148950653354,0.24242732028181196,,,0.9946546371851556,1,0.9922670167359994,60.5115493237114,high,high,32.29959683128746,5.823559017197569,60.781640353839826,,,
66,06/14/2022,8:56:55 PM,5,1,Luis Depaula,,Right,New york boulders,Kyle Crowl,,Right,Equipe quebec,,6,Top,2,0,0,Fastball,,BallCalled,,,,0,0,,89.02776492547586,-0.015136340071630446,1.4524382249796977,2257.970079314111,234.64552490359603,1:45,4.9120315022238925,0.7123515724429598,5.784169231887195,-27.936214442268426,7.585031817627904,8.542492452888167,1.6415214114236618,-1.2364675832726748,81.25022555844448,-6.500721204913502,-2.9392812199481466,0.43003949796192203,,,,,,,,,,,,-5.618621573762746,5.388317983417739,-1.87918847310119,50.000000000000036,5.158778409712278,9.784187318727643,-128.99440144230513,-4.40766006114216,-9.447362154803606,27.351574077546505,-23.113928571212114,New York Boulders,Equipe Quebec,pro03,Independent,Frontier,7cbfc7dc-0606-40c9-b9bc-28023884142e,0d4f7545-ec46-11ec-9e6b-818ebf24ee81,89.20104401309597,4.909805966009204,0.7167730984106874,0.011597387870725869,1.3978479897027671,81.3970160836431,1.6436038207042363,-1.2399079955582468,-6.468140446813002,-2.9920777611787277,0.429911115659587,9.04614668968895,6.044655226506104,-54.507584789314095,72.28781069331876,1310.9665253138232,-1838.4220539866174,58.05951714435681,-0.3359517128202366,-0.8141923893628665,-0.4735263453671141,,,,,,,,,,,,,,,,,0.9961887948353451,1,,,high,high,24.940970376013134,-49.797169846765925,54.7958307681128,,,
67,06/14/2022,7:17:56 PM,4,5,Robby Rowland,,Right,New york boulders,Josh Mcadams,,Right,Equipe quebec,,1,Top,1,2,2,Curveball,,BallCalled,,,,0,0,,78.15391257684145,1.5264165119662028,4.915003987901736,1972.9779891914814,113.17339016176004,9:45,6.281085122166988,0.6104843395920493,6.098250730392456,-41.469441027570554,4.2559916961337905,-8.806919789668886,3.156406260779272,1.410325883806794,72.55800767727023,-7.819767691666752,-0.3946344077141125,0.48668777170741545,,,,,,,,,,,,6.170379569899396,1.8725151008487813,-0.9910780547275392,50.000000000000036,6.3783033080327165,-9.501804966737108,-113.3330248829149,1.881481055570464,8.009949936123581,21.083858975069077,-29.7432830435977,New York Boulders,Equipe Quebec,pro03,Independent,Frontier,7cbfc7dc-0606-40c9-b9bc-28023884142e,39c7ed63-ec38-11ec-866b-234003d82eb3,78.28384363822238,6.275360411297333,0.6110094245277315,1.5966181093664709,4.908161219653047,72.65751675324908,3.1611782345255075,1.4103958918082142,-7.745799370141662,-0.3932839866112263,0.4865540757848204,-8.739955289592011,2.1234000430209927,-63.57984489621152,55.01488188275619,877.8770099020729,-1766.9108922974742,44.4950229912004,-0.17509458694157323,-0.8955552986283174,0.4090508436887829,,,,,,,,,,,,,,,,,0.9974214591531474,1,,,high,high,40.48660630551942,0.42433642508488345,54.48174926960754,,,
68,06/14/2022,7:18:23 PM,4,6,Robby Rowland,,Right,New york boulders,Josh Mcadams,,Right,Equipe quebec,,1,Top,1,3,2,Slider,,Foul,,,,0,0,,79.63392221938844,-0.26538711886075417,2.791447007447627,1997.6142074219922,113.33873430979462,9:45,6.219976547773831,0.5490842998616534,6.285794737781455,-36.16111715849192,5.696926321804533,-8.03326895418452,1.8652064551645229,-0.804953214953448,74.71529998815036,-8.640055897656854,-3.934751294462611,0.4746031529723242,,,,,,,,,,,,5.097618941671661,2.3603197725875136,-0.7544829729542659,49.99999999999998,6.180224367856439,-5.432704298326128,-115.84053624533021,-1.6112800177278859,6.911219072223654,22.091642744041646,-28.973989476465015,New York Boulders,Equipe Quebec,pro03,Independent,Frontier,7cbfc7dc-0606-40c9-b9bc-28023884142e,4a1dec47-ec38-11ec-ae51-07d73f368514,79.76143677158721,6.214376248690131,0.5499517755605362,-0.19834309173815365,2.780631390461528,74.81888979857672,1.8695689194179799,-0.8051037745976386,-8.573202913902055,-3.9368280891956604,0.4744741623447904,-7.9795492961294485,3.6712787778329883,-68.47291945205605,17.397048577957552,733.0064205881646,-1858.269116428167,36.69409327710685,-0.14536963890419327,-0.9302442431195681,0.3369173729978409,,,,,,,,,,,,,,,,,0.9828659970443295,1,,,high,high,74.3426562798382,2.1906796912912436,54.29420526221854,,,
69,06/14/2022,7:18:57 PM,4,7,Robby Rowland,,Right,New york boulders,Josh Mcadams,,Right,Equipe quebec,,1,Top,1,3,2,Curveball,,Foul,,,,1,0,,77.70266996937939,1.203565019776042,2.674065054929188,2123.951062942869,114.16087961592781,9:45,6.262616781439792,0.4456610483561161,6.224233152464413,-38.55606203425631,5.476635974188696,-7.405384281434854,3.018830707506179,-0.7643856113471367,72.68318385908833,-7.574734228113482,-2.7719118775995777,0.48699131102764825,,,,,,,,,,,,4.679997981368399,1.9151197121381698,-0.6453657112465427,50.00000000000007,6.332646888459408,-5.083755734734523,-113.00899514671978,1.2530021618504519,6.040067840741383,20.978879052113946,-29.702370531755317,New York Boulders,Equipe Quebec,pro03,Independent,Frontier,7cbfc7dc-0606-40c9-b9bc-28023884142e,5dfb737a-ec38-11ec-8fdb-050a1bc1eaa1,77.82884321340958,6.256819213920228,0.44739644941856344,1.2737069952997013,2.6524212071748825,72.78404662196456,3.023502096224444,-0.7651681354232555,-7.502863439228643,-2.783688397110563,0.4868588735318747,-7.251929843563612,3.362559914043172,-71.66618774797873,54.65230282839445,668.0944989318405,-2016.1393449544,31.455267995024006,-0.1287464626776007,-0.949240017875417,0.28699779931540126,,,,,,,,,,,,,,,,,0.9667990193908691,1,,,high,high,40.812927454445,43.455415759882705,54.355766847535584,,,
