PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam
42,06/12/2022,5:26:06 PM,1,5,Joey Gonzalez,,Right,Tri-city valleycats,Garrett Takamatsu,,Right,Equipe quebec,Windup,2,Top,0,2,2,Slider,,Foul,,,,0,0,,80.87496447267188,0.3941775101584452,-2.153598728061902,2680.4667616695315,42.61788864296913,7:30,5.816203992149214,1.7317980408845028,5.999999999999997,-46.646892170659385,-6.088525468641954,-9.662253897337356,2.2851295386546586,-1.0188269893397452,74.10167805822283,-8.584760804322675,-4.0257555867428385,0.45836531976955835,,,,,,,,,,,,4.840976556601838,-3.593796374841265,-1.6106201841355337,50.000000000000036,5.824750575670265,4.636826893476722,-117.87129224298548,-0.17463549345979068,6.735285487848415,24.719133212703614,-37.17412432024776,Tri-City ValleyCats,Equipe Quebec,bru02,Independent,Frontier,6e127b83-321d-4e1d-8ad8-b5db36ca9cc2,456caa70-ea96-11ec-88f4-7f751f96348b,80.97147761350553,5.806702895196787,1.7329871822868435,0.512160124229248,-2.168996947030764,74.15812577975423,2.2927865649075754,-1.0195307823134816,-8.46569968715283,-4.036418364791719,0.4582845874282522,-9.517891725411317,-8.75412312809146,-57.10584636639638,23.37173834163038,1455.7313864596524,-2250.7217044520194,54.308876620911676,0.39965126770718307,-0.8396752896313309,0.3677285305800762,,,,,,,,,,,,,,,,,0.9969086499705264,0,,,medium,high,68.96543549253265,45.88424094981446,53.15,,,
43,06/12/2022,5:26:33 PM,1,6,Joey Gonzalez,,Right,Tri-city valleycats,Garrett Takamatsu,,Right,Equipe quebec,Windup,2,Top,0,2,2,Fastball,,Foul,,,,0,0,,88.25707383056103,-1.867230079227974,-2.3858557675303986,2143.949391712468,221.78973101562053,1:30,5.701745298047258,2.047446617973052,5.999999999999997,-20.782174683359894,13.16387976518757,10.306298972072463,2.2818831477103445,0.7508291891065821,80.52110968830083,-5.877272345351059,-0.3893670528625489,0.41933988733723604,,,,,,,,,,,,-6.573337615108281,8.048118045835784,-1.9191173863525863,49.999999999999936,5.59308371477748,5.118455323896464,-128.57594921040752,-4.676604732883032,-10.939614460284963,28.112495943052345,-18.780045853414418,Tri-City ValleyCats,Equipe Quebec,bru02,Independent,Frontier,6e127b83-321d-4e1d-8ad8-b5db36ca9cc2,553f50eb-ea96-11ec-8cd1-a7f94cfd940d,88.43065732971478,5.700924963210707,2.050950588858102,-1.857811581755437,-2.4290176693902037,80.66311311274973,2.2829396368345836,0.7480977560590504,-5.860106790087471,-0.43257214043429926,0.4192152090445955,10.699960124898453,11.855405779843537,-0.5083918782843312,81.82517019933748,2143.8649934248215,-19.023253976418083,99.9960634197816,-0.7455660977531304,-0.00887299581321897,-0.6663726163539947,,,,,,,,,,,,,,,,,0.9966758017031122,0,,,medium,high,16.357346820596362,-77.71254841487129,53.15,,,
44,06/12/2022,5:26:57 PM,1,7,Joey Gonzalez,,Right,Tri-city valleycats,Garrett Takamatsu,,Right,Equipe quebec,Windup,2,Top,0,2,2,Fastball,,BallCalled,,,,0,0,,89.5726737926989,-0.04865942568627268,1.85108381184006,2153.2219287585312,223.24556886095078,1:30,5.510395883344445,0.8619689316039263,4.207160819332396,-21.75732663525909,13.711153244674541,11.263191592401236,3.61468528418325,0.6140891211536083,81.7958743748515,-4.5027024993743865,0.5170435553658678,0.42864011255256657,,,,,,,,,,,,-5.446775911992131,7.340877810567359,-1.0290174185465308,50.00000000000001,5.492090308674847,-4.593221585428928,-130.1703319277866,-0.8567895007483567,-9.247363588956382,30.003179521215365,-19.710939798986512,Tri-City ValleyCats,Equipe Quebec,bru02,Independent,Frontier,6e127b83-321d-4e1d-8ad8-b5db36ca9cc2,63f24ea8-ea96-11ec-9392-abae6a325c04,89.75709892633058,5.509607800007526,0.8657110070914139,-0.03987513384966454,1.8059887514740365,81.95214337672188,3.615809960584451,0.6110738367839523,-4.48488991930356,0.4706224845691605,0.42848740897480075,11.678819158324599,12.171816588980755,4.179402166769064,75.2592343710285,2147.495955821986,156.92607882320038,99.73407418621977,-0.7264868910238739,0.07287965849097505,-0.6833047289084898,,,,,,,,,,,,,,,,,0.9967048118630111,1,,,high,high,22.266689066074395,78.56878829221499,54.9428391806676,,,
45,06/12/2022,5:27:14 PM,1,8,Joey Gonzalez,,Right,Tri-city valleycats,Garrett Takamatsu,,Right,Equipe quebec,Windup,2,Top,0,3,2,Fastball,,Foul,,,,0,0,,90.16520549734797,-1.1467261605487438,0.9499833958489831,2176.2709565570444,220.30762219171572,1:15,5.45493932500309,0.7579977974486459,4.295792906328312,-20.603549650304025,14.21705869987062,10.620051602134684,2.587495195472387,-0.9172238551886023,82.60785405840139,-5.630538024850261,-1.305610045894843,0.4247072743710033,,,,,,,,,,,,-5.401306166027829,7.9656999103011845,-0.8451607019976741,50.000000000000014,5.344817771271745,-2.5355622774603646,-131.09058446201394,-3.3263629994375625,-9.31502244460932,30.023567143080676,-18.436507004508847,Tri-City ValleyCats,Equipe Quebec,bru02,Independent,Frontier,6e127b83-321d-4e1d-8ad8-b5db36ca9cc2,6df1d133-ea96-11ec-bd50-8114c2933774,90.35058984488033,5.454374939876792,0.7616661805991136,-1.1408363291253256,0.9065921166302944,82.76326736528078,2.5883865159712673,-0.9200522285750664,-5.6161342564479115,-1.3494848086369169,0.4245578727221111,11.019623170754016,12.781071836013822,1.6751950696506837,70.6292573210761,2175.340839630563,63.620026635562056,99.95726097783555,-0.7622563587790737,0.029233504423645716,-0.6466147583530559,,,,,,,,,,,,,,,,,0.9969396308925117,1,,,high,high,26.433668411031583,78.40727183216269,54.85420709367168,,,
46,06/12/2022,5:27:42 PM,1,9,Joey Gonzalez,,Right,Tri-city valleycats,Garrett Takamatsu,,Right,Equipe quebec,Windup,2,Top,0,3,2,Fastball,,BallCalled,Walk,,,0,0,,90.58713446785745,-2.8401324559156267,0.08986625352176836,2147.0849188677566,221.50083601792795,1:30,5.388800880514403,0.8298228093695323,4.421270210991293,-20.568074661517564,13.76794952875639,10.738028307498768,0.8723846595527681,-1.0626328027814496,82.46625394057938,-7.233177837174676,-1.4577781706040631,0.42292128044684063,,,,,,,,,,,,-6.851563662509854,8.40237942807993,-1.0080319643624764,50.000000000000036,5.447148328039571,7.6485506378941714,-131.12677867530118,-8.41351837087906,-11.875991779052002,28.88264956709822,-17.609988894517016,Tri-City ValleyCats,Equipe Quebec,bru02,Independent,Frontier,6e127b83-321d-4e1d-8ad8-b5db36ca9cc2,7e92ec68-ea96-11ec-b3bc-313150a50bd9,90.76464450454468,5.3880827040625245,0.8333208629946811,-2.8321534816821208,0.047630511648470146,82.61569658793957,0.8734483327540385,-1.0654564159380295,-7.216229143754449,-1.5015096167158322,0.4227945978069657,11.12582831581627,12.395007610603985,3.6572971883894017,71.17279832363579,2142.712245810174,136.95941181416111,99.79634373008925,-0.7474207766506146,0.06378853980604794,-0.6612814868272091,,,,,,,,,,,,,,,,,0.9963842960599588,1,,,high,high,25.944481508727808,-78.01100591716339,54.7287297890087,,,
47,06/12/2022,5:28:22 PM,2,1,Joey Gonzalez,,Right,Tri-city valleycats,Jonathan Lacroix,1506181,Left,Equipe quebec,Stretch,2,Top,0,0,0,Fastball,,BallCalled,,,,0,0,,88.93322294363813,-0.284337321295851,2.196406380409538,2026.9235696230735,223.34803748325777,1:30,5.519571263403809,0.9548038741928893,4.264423394358231,-22.38099032293153,13.145162423305479,10.731446110546843,3.231861665683695,1.389485919514088,81.11059783161153,-5.270129372320018,1.3586789695749506,0.431222584840973,,,,,,,,,,,,-5.114917123813929,7.141801162673894,-1.1490493921328226,50.00000000000001,5.48088054455357,-5.321276952943708,-129.2303358979799,-1.408320084862812,-8.564043789759113,29.42434689524959,-20.216339145271306,Tri-City ValleyCats,Equipe Quebec,bru02,Independent,Frontier,6e127b83-321d-4e1d-8ad8-b5db36ca9cc2,963da314-ea96-11ec-89bc-0bef0ddacd75,89.11432418446901,5.5185793112820765,0.9584414595542742,-0.27306462869633785,2.1521535444426645,81.262468734211,3.2331461646562696,1.3865694404557005,-5.249773238046473,1.313333473144925,0.43106980387496896,11.158731600224733,11.674191644593797,-1.4324498472124345,94.521862632069,2026.290140029463,-50.66976922112557,99.96874921170667,-0.7269702484773495,-0.024998362040137563,-0.686213771155965,,,,,,,,,,,,,,,,,0.9971455371660046,1,,,high,high,4.930323631138393,-64.57650248973043,54.88557660564176,,,
48,06/12/2022,5:28:43 PM,2,2,Joey Gonzalez,,Right,Tri-city valleycats,Jonathan Lacroix,1506181,Left,Equipe quebec,Stretch,2,Top,0,1,0,Fastball,,StrikeSwinging,,,,0,0,,88.60437835209994,-0.5560543841215627,2.038027512797252,2121.7895688079416,218.66242696589725,1:15,5.56126856116207,0.862321825876338,4.249273080488901,-21.648437843190397,14.530888047336607,10.218164389778275,3.0118075609361954,1.0268618825855507,80.28250943356157,-5.684386845895601,1.6256291606565811,0.43291412666269324,,,,,,,,,,,,-4.841751254136312,7.944866571251819,-1.0432414809938786,50.000000000000036,5.49984975636652,-4.9262804541000245,-128.75815555642288,-1.9800430345164688,-8.047863671578826,29.19987757482155,-18.968248689125087,Tri-City ValleyCats,Equipe Quebec,bru02,Independent,Frontier,6e127b83-321d-4e1d-8ad8-b5db36ca9cc2,a2bde7ca-ea96-11ec-9116-7b3fc436ff5c,88.78818865508958,5.560662663261804,0.8657734821537615,-0.5495230371098034,1.9961865676778408,80.43566916686231,3.012826959671903,1.0241399538053968,-5.667857827807056,1.5825490840935141,0.4327590703014048,10.603861761693206,13.003213710843188,0.21285191382193103,80.07143891554156,2121.7749274392604,7.8823595649734335,99.99930995189644,-0.7808348686774519,0.003714958203608231,-0.6247264256800827,,,,,,,,,,,,,,,,,0.9854835867663968,1,,,high,high,17.935704976012875,-84.59280827447834,54.900726919511094,,,
49,06/12/2022,5:29:08 PM,2,3,Joey Gonzalez,,Right,Tri-city valleycats,Jonathan Lacroix,1506181,Left,Equipe quebec,Stretch,2,Top,0,1,1,Changeup,,InPlay,,GroundBall,Single,0,0,,82.7964202597119,0.01307570650183464,1.0804612141860117,1730.164456520123,256.91510802287024,2:30,5.377790138644187,0.9478579806015022,4.264414864041488,-36.93039187730384,5.326040517096374,14.434807953289038,2.023531624473233,0.23636434574466017,74.76378539918866,-7.917751848645074,0.44319127923581847,0.46291627604559793,100.7663838204117,3.179380735667828,26.562802695640755,1926.2717653845473,,,,79.84191698259343,,27.08306610827813,0.5691456788980908,-7.311463284116271,2.8817810571869993,-1.0490663647843639,49.99999999999997,5.356057920486851,-2.7191174192346153,-120.38156288272131,-1.1032723215652522,-10.622950938966849,25.5280011836367,-27.987060251888657,Tri-City ValleyCats,Equipe Quebec,bru02,Independent,Frontier,6e127b83-321d-4e1d-8ad8-b5db36ca9cc2,b1ce18b5-ea96-11ec-b7ce-5f22ad4bbc54,82.94402774814256,5.373130983103299,0.9521739390678248,0.06830136056659283,1.028598837777672,74.87284144151445,2.02789681110412,0.23287266718588,-7.851038327284019,0.3892752731200995,0.46277491957646794,14.943690521050318,3.1845276608094077,11.954187928940488,60.01939229094238,1692.6432933311035,358.3681461106837,97.83135279148632,-0.2214847794533726,0.2071295273464749,-0.952912299937259,44.99120209835438,89.99123292931047,5.588724170161805,-0.2919431420130227,2.284779908586733,2.1463656409756724,36.35057032347563,71.08704343699625,-5.632720504128956,-15.905052505593844,-0.13935516942386728,-0.5162806091354313,0.2848957458714017,-0.8076439479220565,,,0.9974501273536731,1,0.9963080676888684,59.325325818727705,high,high,35.9825469381519,-24.681573527608045,54.88558513595851,,,
50,06/12/2022,5:29:59 PM,3,1,Joey Gonzalez,,Right,Tri-city valleycats,Pedro Gonzalez,,Right,Equipe quebec,Stretch,2,Top,0,0,0,Fastball,,Foul,,,,0,0,,89.7633060702046,-0.30080409615419945,1.3257111583138754,2193.443815260534,224.85924648669226,1:30,5.4277251999528024,0.7894607955608645,4.321851664639668,-21.610421258747753,13.399887397802548,11.670674690405763,3.1671509899926527,0.55637272956834,81.5933797266775,-5.25115656473382,0.9853710157809974,0.42660674112881214,,,,,,,,,,,,-5.856073589450653,7.307834294584149,-0.9084503691553645,49.99999999999997,5.388896833311088,-3.4141576325198715,-130.5078973681048,-1.4168432262555877,-9.997205580640822,30.07487466002018,-19.698468349482706,Tri-City ValleyCats,Equipe Quebec,bru02,Independent,Frontier,6e127b83-321d-4e1d-8ad8-b5db36ca9cc2,d09b289c-ea96-11ec-b1cc-436bb4f00880,89.94763453754494,5.426862260726868,0.7934585291902045,-0.2913659478304016,1.2783362029713639,81.74505076405634,3.1683287593990266,0.5532571064657399,-5.232519256099852,0.9371316342176242,0.4264562973475968,12.124162735225442,11.953845447955127,3.9115988419011027,72.80652179594291,2188.33416480203,149.63072500288862,99.7670489472785,-0.7071904786609319,0.06821725907080767,-0.7037244009242457,,,,,,,,,,,,,,,,,0.9977892767048485,1,,,high,high,24.474130383651513,-34.126520799815914,54.828148335360325,,,
51,06/12/2022,5:30:29 PM,3,2,Joey Gonzalez,,Right,Tri-city valleycats,Pedro Gonzalez,,Right,Equipe quebec,Stretch,2,Top,0,0,1,Curveball,,InPlay,,FlyBall,Single,0,0,,76.65745146690024,2.049053248733904,2.8232419542458023,2560.3636545624013,42.13856433144887,7:30,5.496901591072812,0.6757655084304458,4.047536184449276,-58.57996823207887,-9.68862785176222,-11.36711755481964,2.0256008041186138,-0.48243580226981725,70.75573619756888,-9.95762363535098,-2.9508252304211955,0.5032542999899149,80.71801144021859,45.824662503977684,7.878696445074373,,15.071060078777796,108.96266859847859,80.83098478340341,288.3948394303676,,7.87722687269429,4.686234187347103,6.917842619486568,-5.785806515933487,-0.919590587873261,50.00000000000002,5.6394728606065385,-5.142955358387706,-111.21614889207314,2.2232699566992116,8.56719646684431,22.03818331085182,-39.33930960529038,Tri-City ValleyCats,Equipe Quebec,bru02,Independent,Frontier,6e127b83-321d-4e1d-8ad8-b5db36ca9cc2,e1fb4928-ea96-11ec-8037-e13d6ff87ad6,76.74232221674475,5.484675023798517,0.6761826559190302,2.1969335639379053,2.817717103172399,70.79493568693341,2.0352503520457086,-0.48246027725037743,-9.812620094494289,-2.950804524091337,0.5031688772604722,-11.311960325092594,-13.013995298397502,-47.27268880932422,82.9541969556561,1737.2320853529484,-1880.820758398945,67.8509899270486,0.5031316634841896,-0.7345912581782845,0.4552298459104777,7.710383634832333,55.71790566197378,57.89181586122824,0.40788554339330757,3.335198140475131,2.5978941951184717,39.52475537181978,285.67354991819826,,,,,,,,,0.9966527508295422,1,,43.809069845956735,high,high,15.341222739909643,82.41601201787816,55.10246381555071,,,
52,06/12/2022,5:31:22 PM,4,1,Joey Gonzalez,,Right,Tri-city valleycats,Webb Little,,Left,Equipe quebec,Stretch,2,Top,0,0,0,Curveball,,BallCalled,,,,0,0,,76.03550521061139,3.4213618101943486,3.9559909717989563,2545.9029044997546,50.54117504867048,7:45,5.588951542849085,0.9418661731532573,3.8878126621653926,-57.82516934811031,-7.7313455626888015,-11.78864857998543,3.910655547331118,0.811589775685678,69.75926722082448,-7.896105685327825,-1.1556670700331977,0.509405481950753,,,,,,,,,,,,7.4185661182084015,-5.117056852397538,-1.2971957391838758,50.000000000000064,5.862231947790898,-7.250431831726053,-110.054574502533,4.827560942231617,9.024721256113015,21.013056718964968,-38.398973784117594,Tri-City ValleyCats,Equipe Quebec,bru02,Independent,Frontier,6e127b83-321d-4e1d-8ad8-b5db36ca9cc2,01b11680-ea97-11ec-b89d-cbbc09945bfd,76.13301848033994,5.575922417759252,0.9425796079700697,3.5686459521942084,3.9472932894233055,69.80939411941489,3.920171226690768,0.81140816667425,-7.752641038320701,-1.1579831848209072,0.5093088733467789,-11.702878249388439,-10.981054084417211,-52.33063713942844,71.91394254479397,1555.8111025246628,-2015.2105131725766,61.11038640848578,0.38837088835577716,-0.791550419935809,0.47182198526265057,,,,,,,,,,,,,,,,,0.9963492656731286,1,,,high,high,25.27745170968546,89.87777347700346,55.262187337834604,,,
53,06/12/2022,5:31:44 PM,4,2,Joey Gonzalez,,Right,Tri-city valleycats,Webb Little,,Left,Equipe quebec,Stretch,2,Top,0,1,0,Fastball,,InPlay,,LineDrive,Out,1,1,,90.49553612433802,-0.8544106397166401,2.1910084048085454,2208.0169822332896,224.77174146614695,1:30,5.568245256589321,0.810302082921949,4.245128787288555,-20.497594808443743,13.315769845463457,11.650543497230643,2.8862627281735556,-0.127259232527508,83.27952411522823,-5.498994231123629,-1.6639284077302705,0.4185195180034442,92.88807053964175,21.370973293692025,4.6286093918077595,1825.4169858431321,,,,327.38785829618433,,-0.591833007310507,3.724344671002941,-7.357307368723561,7.606020371958004,-2.1753890919295165,50.00000000000001,5.9972200306773065,8.53215731545114,-132.97556414855947,-4.592074991656523,-13.101079708378938,29.979158587608563,-18.630089253421986,Tri-City ValleyCats,Equipe Quebec,bru02,Independent,Frontier,6e127b83-321d-4e1d-8ad8-b5db36ca9cc2,0eeecaf3-ea97-11ec-9da4-ff3e8c1294a8,90.67788483025326,5.567498400622543,0.8142117531635484,-0.8461292926740633,2.1435745164809092,83.4338417689952,2.8872957736176534,-0.13036879824479883,-5.482416499750953,-1.7120678199350574,0.41839189225868706,12.102699184477176,11.999833725534161,1.7879369269351144,27.328984423446386,2206.9420123367963,68.89084128834257,99.95131514362693,-0.7095725563081526,0.031200322208873237,-0.7039412810940809,6.980350644227916,86.21903222171336,33.84888234805165,0.06409775889652004,-0.29360131689872326,2.5211019882019974,-3.3816713343867093,327.37039276444756,-25.859120488044184,49.31477023013552,0.8584637692441297,0.849077835283331,-0.11830403388477606,0.5148504493512287,,,0.9968440785246037,1,0.7625787125687503,51.798163352080785,high,high,114.59608598110185,-9.276261557723323,54.90487121271144,,,
54,06/12/2022,5:36:30 PM,5,1,Joey Gonzalez,,Right,Tri-city valleycats,Reece Yeargain,,Right,Equipe quebec,Stretch,2,Top,1,0,0,Fastball,,StrikeCalled,,,,0,0,,89.59053381756021,-1.830003443914907,0.748271045852828,2158.7884142184735,224.24146233133368,1:30,5.502755386694111,0.8145974947469159,4.219776856671427,-21.876532072281723,13.505039259129983,11.505810933756205,2.016244766579479,-1.0558107717020018,80.68092452604624,-6.078725562543908,-1.0132271771985628,0.4281146412309024,,,,,,,,,,,,-5.920728770769108,7.770136744227035,-0.8864253753463673,50.00000000000003,5.331079692763753,-2.0950583480651708,-130.20753835506446,-4.910583873179946,-10.076953355011398,29.53910422888735,-18.94944353408913,Tri-City ValleyCats,Equipe Quebec,bru02,Independent,Frontier,6e127b83-321d-4e1d-8ad8-b5db36ca9cc2,b9a2bd3d-ea97-11ec-ac4c-7f18255cc53c,89.77018371350484,5.501798645473169,0.8184135025417411,-1.8193488162347484,0.702803762961171,80.83005541836728,2.017562272329757,-1.0588322242772987,-6.057755449538823,-1.0601924023205185,0.4279676071365655,11.925008291024001,12.015607735055479,5.352897961338702,70.85317479827033,2149.373923260773,201.39303704573194,99.56389931983637,-0.7132816624657652,0.09328984522952447,-0.6946411122062425,,,,,,,,,,,,,,,,,0.9890357211250477,1,,,high,high,26.232142681556734,74.29605831112451,54.93022314332857,,,
55,06/12/2022,5:36:56 PM,5,2,Joey Gonzalez,,Right,Tri-city valleycats,Reece Yeargain,,Right,Equipe quebec,Stretch,2,Top,1,0,1,Fastball,,InPlay,,GroundBall,Single,0,1,,88.9802878715239,-1.7734549905480623,1.1303875874776377,2124.4028059013235,224.59129248929585,1:30,5.549613897810249,0.5884266774192007,4.266485391819443,-22.57371898737083,13.238815092829867,11.420996278996924,1.9877701060763804,-0.614621961823796,79.65318158460417,-6.582809499683237,-0.6669770399771627,0.43810583537946607,94.5476236247412,-4.23827499875764,-3.4626102363657694,,,,,21.957792813205113,,-1.5946704178507787,0.1577534451407166,-7.077817633455488,7.722231838943703,-0.8440223997471583,50.00000000000001,5.772967892326302,5.945786585935938,-126.9872259879861,-5.542441522894852,-11.492624220389047,27.364706804946557,-19.635056175346733,Tri-City ValleyCats,Equipe Quebec,bru02,Independent,Frontier,6e127b83-321d-4e1d-8ad8-b5db36ca9cc2,c8aa7f40-ea97-11ec-a79e-47ec8cc0f98c,89.15719248624664,5.548418928977836,0.5920050573811958,-1.7600186502153021,1.0877669530606056,79.79771169238204,1.9893688253772022,-0.6174798711564004,-6.5576461096748515,-0.7113337679012701,0.437971941540503,11.813033809449022,11.705056789603304,12.709706756101994,74.46819265734655,2072.3491679093568,467.3929909474614,97.54972842968535,-0.6946835610399149,0.22001147317688646,-0.6848428299189814,-5.69479274436526,94.11693525264776,-6.987486481801129,0.6550588849658993,0.5730481116946449,1.937255315051825,-0.611055865204935,21.949288734654726,,,,,,,,,0.9917261143434943,1,,54.15214081820336,high,high,22.978626608388154,69.03418285607299,54.88351460818055,,,
56,06/12/2022,5:37:44 PM,6,1,Joey Gonzalez,,Right,Tri-city valleycats,David Glaude,1506179,Left,Equipe quebec,Stretch,2,Top,1,0,0,Fastball,,Foul,,,,0,0,,89.08744990565738,-1.7511954042210656,2.5875895687427573,2114.813172563945,229.52259758823766,1:45,5.439815477464542,1.0128439520613086,4.144613142391237,-23.65289871761104,12.354298049220763,12.395089828072946,1.6113197779088655,0.9821546059325589,81.26005636209219,-6.959082350676647,0.4991833571478507,0.4318830685821317,,,,,,,,,,,,-5.810377420805414,7.125916850309061,-1.2472734241136916,49.99999999999998,5.270935614483342,-6.271454050776913,-129.32790886183443,-4.77246024536757,-9.739120874059951,29.57224713731274,-20.229874445989815,Tri-City ValleyCats,Equipe Quebec,bru02,Independent,Frontier,6e127b83-321d-4e1d-8ad8-b5db36ca9cc2,e5581707-ea97-11ec-8428-1706daf21564,89.26309086630093,5.4382979499504795,1.0167988288329948,-1.7339385719737415,2.54066944711678,81.4030900896732,1.6130549295209142,0.979047463688531,-6.932142021069117,0.45122030806036395,0.43173394730437353,12.828206951353572,10.726167691002784,12.12937580957092,75.58051270071022,2067.6013123467806,444.3642290192228,97.76756354510853,-0.6346562732998905,0.21011985114528442,-0.7436807533584409,,,,,,,,,,,,,,,,,0.9964938087279431,1,,,high,high,21.977538569360842,-89.7586029147752,55.005386857608755,,,
57,06/12/2022,5:38:10 PM,6,2,Joey Gonzalez,,Right,Tri-city valleycats,David Glaude,1506179,Left,Equipe quebec,Stretch,2,Top,1,0,1,Curveball,,StrikeSwinging,,,,0,0,,76.90494367304066,0.8953791175371469,2.920850781537043,2619.2945160740805,42.75542390546834,7:30,5.471236374540458,0.9979573439753495,3.9447844429601724,-59.07158234491738,-10.25197955002804,-12.420948907301993,1.02556835372263,-0.6208159805821798,69.93806405945922,-11.454247293551504,-3.0190499883101394,0.5064851222127961,,,,,,,,,,,,6.712814131463328,-4.733758889189992,-0.9441842406072783,49.999999999999936,6.3774361131743404,1.5126020956590607,-110.9353215654665,-2.9095929179757456,8.226079256658965,22.92778882618796,-37.974936522802786,Tri-City ValleyCats,Equipe Quebec,bru02,Independent,Frontier,6e127b83-321d-4e1d-8ad8-b5db36ca9cc2,f466341e-ea97-11ec-af0f-819b6e7c4c5a,76.9842267433091,5.458922549258978,0.9976628781401377,1.0458592520635261,2.924024258547401,69.96654673255227,1.035681352329307,-0.6203798067443635,-11.303236015154935,-3.0119289541459393,0.5064050053756466,-12.447137671659886,-13.685949157770796,-43.82964855698182,76.5543919839503,1889.564215820621,-1813.9048586477609,72.14019669131316,0.5296953439448618,-0.6925165717395252,0.4897383387782394,,,,,,,,,,,,,,,,,0.9931700599011084,1,,,high,high,21.1010472144449,83.36357971719782,55.20521555703982,,,
58,06/12/2022,5:38:39 PM,6,3,Joey Gonzalez,,Right,Tri-city valleycats,David Glaude,1506179,Left,Equipe quebec,Stretch,2,Top,1,0,2,Changeup,,BallCalled,,,,0,0,,84.08687010870061,-0.06842506200298704,2.349139488728506,1841.6217347605116,253.6184283239468,2:30,5.343920163900764,1.1520498700159694,4.198847153716372,-33.135466683286786,6.147445542612033,14.466603866865094,2.4229685691109184,1.8971491712786952,77.44004796543706,-6.890668787169391,1.8070535097576605,0.4570274922214861,,,,,,,,,,,,-7.0864741351459735,3.4392139907063486,-1.3646702693154364,50.000000000000036,5.315959279096146,-5.482143503213647,-122.1486357352588,-1.2384202056838232,-10.583543861647511,26.63931395191987,-27.03763457536613,Tri-City ValleyCats,Equipe Quebec,bru02,Independent,Frontier,6e127b83-321d-4e1d-8ad8-b5db36ca9cc2,060ae994-ea98-11ec-84c2-d5472b087553,84.2404938937271,5.339688765875801,1.1566062085804607,-0.018885976440301815,2.2949907765437167,77.55934427196298,2.426690562875119,1.8936190510015316,-6.833016622722832,1.7519970576950261,0.45688179648075605,14.986457192819708,4.15171642689413,12.0616538777809,73.89384595976124,1800.9648188807084,384.8328664450236,97.79233079668826,-0.27580654003264,0.2089641206884801,-0.9382242529055163,,,,,,,,,,,,,,,,,0.9947104299033799,1,,,high,high,23.49553863621498,-50.60872663766229,54.95115284628362,,,
